Period,Investor,Duration,Threshold,Direction,Signal_Count,Avg_Return_10D,Avg_Return_20D,Win_Rate_10D,Win_Rate_20D,Median_Return_20D,Std_Return_20D,Composite_Score
OOS,외국인,60,-5.0,SELL,591,3.896697411274091,6.433680413970477,50.08025682182986,53.97631133671743,1.2430939226519389,24.529832315545146,22.167769667289203
IS,외국인,60,-4.5,SELL,1617,1.5023723832724505,1.935811291251737,45.887445887445885,43.722943722943725,-2.045908183632738,21.147278232837294,6.253957289646074
OOS,외국인,60,-4.5,SELL,591,3.896697411274091,6.433680413970477,50.08025682182986,53.97631133671743,1.2430939226519389,24.529832315545146,22.167769667289203
IS,외국인,60,-4.0,SELL,1617,1.5023723832724505,1.935811291251737,45.887445887445885,43.722943722943725,-2.045908183632738,21.147278232837294,6.253957289646074
OOS,외국인,60,-4.0,SELL,591,3.896697411274091,6.433680413970477,50.08025682182986,53.97631133671743,1.2430939226519389,24.529832315545146,22.167769667289203
IS,외국인,60,-3.5,SELL,1617,1.5023723832724505,1.935811291251737,45.887445887445885,43.722943722943725,-2.045908183632738,21.147278232837294,6.253957289646074
OOS,외국인,60,-3.5,SELL,591,3.896697411274091,6.433680413970477,50.08025682182986,53.97631133671743,1.2430939226519389,24.529832315545146,22.167769667289203
IS,외국인,60,-3.0,SELL,1617,1.5023723832724505,1.935811291251737,45.887445887445885,43.722943722943725,-2.045908183632738,21.147278232837294,6.253957289646074
OOS,외국인,60,-3.0,SELL,591,3.896697411274091,6.433680413970477,50.08025682182986,53.97631133671743,1.2430939226519389,24.529832315545146,22.167769667289203
IS,외국인,60,-2.5,SELL,1617,1.5023723832724505,1.935811291251737,45.887445887445885,43.722943722943725,-2.045908183632738,21.147278232837294,6.253957289646074
OOS,외국인,60,-2.5,SELL,591,3.896697411274091,6.433680413970477,50.08025682182986,53.97631133671743,1.2430939226519389,24.529832315545146,22.167769667289203
IS,외국인,60,-2.0,SELL,1617,1.5023723832724505,1.935811291251737,45.887445887445885,43.722943722943725,-2.045908183632738,21.147278232837294,6.253957289646074
OOS,외국인,60,-2.0,SELL,591,3.896697411274091,6.433680413970477,50.08025682182986,53.97631133671743,1.2430939226519389,24.529832315545146,22.167769667289203
IS,외국인,60,-1.5,SELL,1617,1.5023723832724505,1.935811291251737,45.887445887445885,43.722943722943725,-2.045908183632738,21.147278232837294,6.253957289646074
OOS,외국인,60,-1.5,SELL,591,3.896697411274091,6.433680413970477,50.08025682182986,53.97631133671743,1.2430939226519389,24.529832315545146,22.167769667289203
IS,외국인,60,-1.0,SELL,1617,1.5023723832724505,1.935811291251737,45.887445887445885,43.722943722943725,-2.045908183632738,21.147278232837294,6.253957289646074
OOS,외국인,60,-1.0,SELL,591,3.896697411274091,6.433680413970477,50.08025682182986,53.97631133671743,1.2430939226519389,24.529832315545146,22.167769667289203
IS,외국인,60,-0.5,SELL,1617,1.5023723832724505,1.935811291251737,45.887445887445885,43.722943722943725,-2.045908183632738,21.147278232837294,6.253957289646074
OOS,외국인,60,-0.5,SELL,591,3.896697411274091,6.433680413970477,50.08025682182986,53.97631133671743,1.2430939226519389,24.529832315545146,22.167769667289203
IS,외국인,60,0.0,BUY,2111,1.6278439408657492,3.146113055935014,47.22880151586926,46.42349597347229,-1.5748031496062964,24.551045910657738,11.18097108803928
OOS,외국인,60,0.0,BUY,771,5.532221059174351,10.122566347321591,54.75609756097561,56.809338521400775,3.589743589743599,27.08013590871294,38.23540442992814
IS,외국인,60,0.5,BUY,2110,1.6326554206627182,3.1511390958320904,47.25118483412322,46.44549763033176,-1.5594036334753036,24.555779455627608,11.203447496270087
OOS,외국인,60,0.5,BUY,771,5.532221059174351,10.122566347321591,54.75609756097561,56.809338521400775,3.589743589743599,27.08013590871294,38.23540442992814
IS,외국인,60,1.0,BUY,2110,1.6326554206627182,3.1511390958320904,47.25118483412322,46.44549763033176,-1.5594036334753036,24.555779455627608,11.203447496270087
OOS,외국인,60,1.0,BUY,771,5.532221059174351,10.122566347321591,54.75609756097561,56.809338521400775,3.589743589743599,27.08013590871294,38.23540442992814
IS,외국인,60,1.5,BUY,2110,1.6326554206627182,3.1511390958320904,47.25118483412322,46.44549763033176,-1.5594036334753036,24.555779455627608,11.203447496270087
OOS,외국인,60,1.5,BUY,771,5.532221059174351,10.122566347321591,54.75609756097561,56.809338521400775,3.589743589743599,27.08013590871294,38.23540442992814
IS,외국인,60,2.0,BUY,2110,1.6326554206627182,3.1511390958320904,47.25118483412322,46.44549763033176,-1.5594036334753036,24.555779455627608,11.203447496270087
OOS,외국인,60,2.0,BUY,771,5.532221059174351,10.122566347321591,54.75609756097561,56.809338521400775,3.589743589743599,27.08013590871294,38.23540442992814
IS,외국인,60,2.5,BUY,2110,1.6326554206627182,3.1511390958320904,47.25118483412322,46.44549763033176,-1.5594036334753036,24.555779455627608,11.203447496270087
OOS,외국인,60,2.5,BUY,771,5.532221059174351,10.122566347321591,54.75609756097561,56.809338521400775,3.589743589743599,27.08013590871294,38.23540442992814
IS,외국인,60,3.0,BUY,2110,1.6326554206627182,3.1511390958320904,47.25118483412322,46.44549763033176,-1.5594036334753036,24.555779455627608,11.203447496270087
OOS,외국인,60,3.0,BUY,771,5.532221059174351,10.122566347321591,54.75609756097561,56.809338521400775,3.589743589743599,27.08013590871294,38.23540442992814
IS,외국인,60,3.5,BUY,2110,1.6326554206627182,3.1511390958320904,47.25118483412322,46.44549763033176,-1.5594036334753036,24.555779455627608,11.203447496270087
OOS,외국인,60,3.5,BUY,771,5.532221059174351,10.122566347321591,54.75609756097561,56.809338521400775,3.589743589743599,27.08013590871294,38.23540442992814
IS,외국인,60,4.0,BUY,2110,1.6326554206627182,3.1511390958320904,47.25118483412322,46.44549763033176,-1.5594036334753036,24.555779455627608,11.203447496270087
OOS,외국인,60,4.0,BUY,771,5.532221059174351,10.122566347321591,54.75609756097561,56.809338521400775,3.589743589743599,27.08013590871294,38.23540442992814
IS,외국인,60,4.5,BUY,2110,1.6326554206627182,3.1511390958320904,47.25118483412322,46.44549763033176,-1.5594036334753036,24.555779455627608,11.203447496270087
OOS,외국인,60,4.5,BUY,771,5.532221059174351,10.122566347321591,54.75609756097561,56.809338521400775,3.589743589743599,27.08013590871294,38.23540442992814
IS,외국인,60,5.0,BUY,2110,1.6326554206627182,3.1511390958320904,47.25118483412322,46.44549763033176,-1.5594036334753036,24.555779455627608,11.203447496270087
OOS,외국인,60,5.0,BUY,771,5.532221059174351,10.122566347321591,54.75609756097561,56.809338521400775,3.589743589743599,27.08013590871294,38.23540442992814
IS,금융투자,1,-5.0,SELL,1566,2.2418495716572684,3.190486510078665,47.19029374201788,46.16858237547893,-1.693036765267908,24.16344912046146,10.836758173036849
OOS,금융투자,1,-5.0,SELL,602,4.980814003746397,8.279361582787027,54.372019077901435,55.48172757475083,2.2806303105920134,27.490483196374168,29.407416871182843
IS,금융투자,1,-4.5,SELL,1566,2.2418495716572684,3.190486510078665,47.19029374201788,46.16858237547893,-1.693036765267908,24.16344912046146,10.836758173036849
OOS,금융투자,1,-4.5,SELL,602,4.980814003746397,8.279361582787027,54.372019077901435,55.48172757475083,2.2806303105920134,27.490483196374168,29.407416871182843
IS,금융투자,1,-4.0,SELL,1566,2.2418495716572684,3.190486510078665,47.19029374201788,46.16858237547893,-1.693036765267908,24.16344912046146,10.836758173036849
OOS,금융투자,1,-4.0,SELL,602,4.980814003746397,8.279361582787027,54.372019077901435,55.48172757475083,2.2806303105920134,27.490483196374168,29.407416871182843
IS,금융투자,1,-3.5,SELL,1566,2.2418495716572684,3.190486510078665,47.19029374201788,46.16858237547893,-1.693036765267908,24.16344912046146,10.836758173036849
OOS,금융투자,1,-3.5,SELL,602,4.980814003746397,8.279361582787027,54.372019077901435,55.48172757475083,2.2806303105920134,27.490483196374168,29.407416871182843
IS,금융투자,1,-3.0,SELL,1566,2.2418495716572684,3.190486510078665,47.19029374201788,46.16858237547893,-1.693036765267908,24.16344912046146,10.836758173036849
OOS,금융투자,1,-3.0,SELL,602,4.980814003746397,8.279361582787027,54.372019077901435,55.48172757475083,2.2806303105920134,27.490483196374168,29.407416871182843
IS,금융투자,1,-2.5,SELL,1566,2.2418495716572684,3.190486510078665,47.19029374201788,46.16858237547893,-1.693036765267908,24.16344912046146,10.836758173036849
OOS,금융투자,1,-2.5,SELL,602,4.980814003746397,8.279361582787027,54.372019077901435,55.48172757475083,2.2806303105920134,27.490483196374168,29.407416871182843
IS,금융투자,1,-2.0,SELL,1566,2.2418495716572684,3.190486510078665,47.19029374201788,46.16858237547893,-1.693036765267908,24.16344912046146,10.836758173036849
OOS,금융투자,1,-2.0,SELL,602,4.980814003746397,8.279361582787027,54.372019077901435,55.48172757475083,2.2806303105920134,27.490483196374168,29.407416871182843
IS,금융투자,1,-1.5,SELL,1566,2.2418495716572684,3.190486510078665,47.19029374201788,46.16858237547893,-1.693036765267908,24.16344912046146,10.836758173036849
OOS,금융투자,1,-1.5,SELL,602,4.980814003746397,8.279361582787027,54.372019077901435,55.48172757475083,2.2806303105920134,27.490483196374168,29.407416871182843
IS,금융투자,1,-1.0,SELL,1566,2.2418495716572684,3.190486510078665,47.19029374201788,46.16858237547893,-1.693036765267908,24.16344912046146,10.836758173036849
OOS,금융투자,1,-1.0,SELL,602,4.980814003746397,8.279361582787027,54.372019077901435,55.48172757475083,2.2806303105920134,27.490483196374168,29.407416871182843
IS,금융투자,1,-0.5,SELL,1566,2.2418495716572684,3.190486510078665,47.19029374201788,46.16858237547893,-1.693036765267908,24.16344912046146,10.836758173036849
OOS,금융투자,1,-0.5,SELL,602,4.980814003746397,8.279361582787027,54.372019077901435,55.48172757475083,2.2806303105920134,27.490483196374168,29.407416871182843
IS,금융투자,1,0.0,BUY,2313,1.139846223655303,2.2203849006045107,46.519671422395156,44.87678339818418,-1.77383592017738,22.142379865351067,7.719133796339439
OOS,금융투자,1,0.0,BUY,767,4.734932679008155,8.8643188933865,51.52253349573691,55.67144719687093,2.7203482045701888,25.094223904459113,32.78640215799534
IS,금융투자,1,0.5,BUY,2225,1.0591051237784177,2.1433695926279626,46.29213483146067,44.539325842696634,-1.929824561403504,22.217802731832037,7.358346640524002
OOS,금융투자,1,0.5,BUY,758,4.444266325218204,8.656306147100713,51.358024691358025,55.54089709762533,2.6649057016063904,24.753270496577585,31.885272419682543
IS,금융투자,1,1.0,BUY,2225,1.0591051237784177,2.1433695926279626,46.29213483146067,44.539325842696634,-1.929824561403504,22.217802731832037,7.358346640524002
OOS,금융투자,1,1.0,BUY,758,4.444266325218204,8.656306147100713,51.358024691358025,55.54089709762533,2.6649057016063904,24.753270496577585,31.885272419682543
IS,금융투자,1,1.5,BUY,2225,1.0591051237784177,2.1433695926279626,46.29213483146067,44.539325842696634,-1.929824561403504,22.217802731832037,7.358346640524002
OOS,금융투자,1,1.5,BUY,758,4.444266325218204,8.656306147100713,51.358024691358025,55.54089709762533,2.6649057016063904,24.753270496577585,31.885272419682543
IS,금융투자,1,2.0,BUY,2225,1.0591051237784177,2.1433695926279626,46.29213483146067,44.539325842696634,-1.929824561403504,22.217802731832037,7.358346640524002
OOS,금융투자,1,2.0,BUY,758,4.444266325218204,8.656306147100713,51.358024691358025,55.54089709762533,2.6649057016063904,24.753270496577585,31.885272419682543
IS,금융투자,1,2.5,BUY,2225,1.0591051237784177,2.1433695926279626,46.29213483146067,44.539325842696634,-1.929824561403504,22.217802731832037,7.358346640524002
OOS,금융투자,1,2.5,BUY,758,4.444266325218204,8.656306147100713,51.358024691358025,55.54089709762533,2.6649057016063904,24.753270496577585,31.885272419682543
IS,금융투자,1,3.0,BUY,2225,1.0591051237784177,2.1433695926279626,46.29213483146067,44.539325842696634,-1.929824561403504,22.217802731832037,7.358346640524002
OOS,금융투자,1,3.0,BUY,758,4.444266325218204,8.656306147100713,51.358024691358025,55.54089709762533,2.6649057016063904,24.753270496577585,31.885272419682543
IS,금융투자,1,3.5,BUY,2225,1.0591051237784177,2.1433695926279626,46.29213483146067,44.539325842696634,-1.929824561403504,22.217802731832037,7.358346640524002
OOS,금융투자,1,3.5,BUY,758,4.444266325218204,8.656306147100713,51.358024691358025,55.54089709762533,2.6649057016063904,24.753270496577585,31.885272419682543
IS,금융투자,1,4.0,BUY,2225,1.0591051237784177,2.1433695926279626,46.29213483146067,44.539325842696634,-1.929824561403504,22.217802731832037,7.358346640524002
OOS,금융투자,1,4.0,BUY,758,4.444266325218204,8.656306147100713,51.358024691358025,55.54089709762533,2.6649057016063904,24.753270496577585,31.885272419682543
IS,금융투자,1,4.5,BUY,2225,1.0591051237784177,2.1433695926279626,46.29213483146067,44.539325842696634,-1.929824561403504,22.217802731832037,7.358346640524002
OOS,금융투자,1,4.5,BUY,758,4.444266325218204,8.656306147100713,51.358024691358025,55.54089709762533,2.6649057016063904,24.753270496577585,31.885272419682543
IS,금융투자,1,5.0,BUY,2225,1.0591051237784177,2.1433695926279626,46.29213483146067,44.539325842696634,-1.929824561403504,22.217802731832037,7.358346640524002
OOS,금융투자,1,5.0,BUY,758,4.444266325218204,8.656306147100713,51.358024691358025,55.54089709762533,2.6649057016063904,24.753270496577585,31.885272419682543
IS,금융투자,3,-5.0,SELL,1594,1.6997022900610488,2.4435341558670474,46.42409033877039,44.91844416562108,-1.7972354047092576,23.949357512828055,8.094374558371099
OOS,금융투자,3,-5.0,SELL,572,4.542937557173691,8.523939152889046,54.515050167224075,56.64335664335665,2.698302308652245,27.788324859563676,30.663633823178426
IS,금융투자,3,-4.5,SELL,1594,1.6997022900610488,2.4435341558670474,46.42409033877039,44.91844416562108,-1.7972354047092576,23.949357512828055,8.094374558371099
OOS,금융투자,3,-4.5,SELL,572,4.542937557173691,8.523939152889046,54.515050167224075,56.64335664335665,2.698302308652245,27.788324859563676,30.663633823178426
IS,금융투자,3,-4.0,SELL,1594,1.6997022900610488,2.4435341558670474,46.42409033877039,44.91844416562108,-1.7972354047092576,23.949357512828055,8.094374558371099
OOS,금융투자,3,-4.0,SELL,572,4.542937557173691,8.523939152889046,54.515050167224075,56.64335664335665,2.698302308652245,27.788324859563676,30.663633823178426
IS,금융투자,3,-3.5,SELL,1594,1.6997022900610488,2.4435341558670474,46.42409033877039,44.91844416562108,-1.7972354047092576,23.949357512828055,8.094374558371099
OOS,금융투자,3,-3.5,SELL,572,4.542937557173691,8.523939152889046,54.515050167224075,56.64335664335665,2.698302308652245,27.788324859563676,30.663633823178426
IS,금융투자,3,-3.0,SELL,1594,1.6997022900610488,2.4435341558670474,46.42409033877039,44.91844416562108,-1.7972354047092576,23.949357512828055,8.094374558371099
OOS,금융투자,3,-3.0,SELL,572,4.542937557173691,8.523939152889046,54.515050167224075,56.64335664335665,2.698302308652245,27.788324859563676,30.663633823178426
IS,금융투자,3,-2.5,SELL,1594,1.6997022900610488,2.4435341558670474,46.42409033877039,44.91844416562108,-1.7972354047092576,23.949357512828055,8.094374558371099
OOS,금융투자,3,-2.5,SELL,572,4.542937557173691,8.523939152889046,54.515050167224075,56.64335664335665,2.698302308652245,27.788324859563676,30.663633823178426
IS,금융투자,3,-2.0,SELL,1594,1.6997022900610488,2.4435341558670474,46.42409033877039,44.91844416562108,-1.7972354047092576,23.949357512828055,8.094374558371099
OOS,금융투자,3,-2.0,SELL,572,4.542937557173691,8.523939152889046,54.515050167224075,56.64335664335665,2.698302308652245,27.788324859563676,30.663633823178426
IS,금융투자,3,-1.5,SELL,1594,1.6997022900610488,2.4435341558670474,46.42409033877039,44.91844416562108,-1.7972354047092576,23.949357512828055,8.094374558371099
OOS,금융투자,3,-1.5,SELL,572,4.542937557173691,8.523939152889046,54.515050167224075,56.64335664335665,2.698302308652245,27.788324859563676,30.663633823178426
IS,금융투자,3,-1.0,SELL,1594,1.6997022900610488,2.4435341558670474,46.42409033877039,44.91844416562108,-1.7972354047092576,23.949357512828055,8.094374558371099
OOS,금융투자,3,-1.0,SELL,572,4.542937557173691,8.523939152889046,54.515050167224075,56.64335664335665,2.698302308652245,27.788324859563676,30.663633823178426
IS,금융투자,3,-0.5,SELL,1594,1.6997022900610488,2.4435341558670474,46.42409033877039,44.91844416562108,-1.7972354047092576,23.949357512828055,8.094374558371099
OOS,금융투자,3,-0.5,SELL,572,4.542937557173691,8.523939152889046,54.515050167224075,56.64335664335665,2.698302308652245,27.788324859563676,30.663633823178426
IS,금융투자,3,0.0,BUY,2285,1.5045406101412193,2.7295661730544194,47.04595185995623,45.73304157549234,-1.5748031496062964,22.286162288417223,9.655155248742608
OOS,금융투자,3,0.0,BUY,797,5.05121488102384,8.666769220342157,51.525821596244135,54.8306148055207,2.3809523809523725,24.955861974373793,31.75366636532129
