Year,Date,Code,Name,Strategy,Priority,VR,Change,Quality_Score,Expected_Return,Expected_WinRate,Return,Win
2023,2023-10-20,048410,현대바이오,A-Base-Premium,3,4.457289711659993,15.659448049409741,11,10.0,52.0,4.305799648506148,True
2024,2024-03-20,048410,현대바이오,A-Base-Premium,3,3.755305083824852,8.083897749617654,8,10.0,52.0,-4.285425510410345,False
2024,2024-03-22,048410,현대바이오,A-Base-Premium,3,4.776577613144613,9.332791713212146,10,10.0,52.0,-11.601337544120383,False
2024,2024-07-25,048410,현대바이오,A-Base-Premium,3,4.538996980935835,7.062822611104116,10,10.0,52.0,6.984948259642532,True
2024,2024-08-28,048410,현대바이오,A-Base-Premium,3,5.906017406427146,12.710923623445828,12,10.0,52.0,-11.129715355067471,False
2025,2025-02-11,048410,현대바이오,A-Base-Premium,3,4.93635902610358,16.34304207119741,11,10.0,52.0,-18.567454798331017,False
2025,2025-07-11,048410,현대바이오,A-Base-Premium,3,6.380921065217807,6.178489702517163,8,10.0,52.0,-16.666666666666664,False
2025,2025-12-03,048410,현대바이오,A-Base-Premium,3,4.601243476931725,7.964601769911504,10,10.0,52.0,,False
2021,2021-10-01,051600,한전KPS,A-Base-Premium,3,3.1145890040994,5.650459921156373,8,10.0,52.0,7.711442786069655,True
2022,2022-03-11,051600,한전KPS,Pension-SELL,2,4.223181888764643,11.712846347607053,11,11.23,53.0,-4.39684329199549,False
2023,2023-03-08,051600,한전KPS,A-Base-Premium,3,3.313299415327732,6.845238095238096,8,10.0,52.0,0.278551532033422,True
2024,2024-02-19,051600,한전KPS,A-Base-Premium,3,4.971839632896559,7.448275862068964,10,10.0,52.0,-7.702182284980741,False
2025,2025-06-12,051600,한전KPS,A-Base-Premium,3,7.588113560697395,8.874458874458876,11,10.0,52.0,10.735586481113325,True
2021,2021-06-16,051900,LG생활건강,A-Base-Premium,3,3.7019330492338898,5.345911949685535,8,10.0,52.0,1.6716417910447756,True
2023,2023-08-10,051900,LG생활건강,A-Base-Premium,3,4.301261843649987,5.957446808510639,8,10.0,52.0,-7.128514056224899,False
2022,2022-04-19,052400,코나아이,Pension-SELL,2,4.544574255487661,14.47084233261339,11,11.23,53.0,-11.509433962264149,False
2022,2022-08-02,052400,코나아이,Pension-SELL,2,3.066277392524152,6.158357771260997,8,11.23,53.0,-10.497237569060768,False
2022,2022-10-13,052400,코나아이,Pension-SELL,2,6.314259903134885,6.578947368421052,8,11.23,53.0,-7.716049382716051,False
2023,2023-09-18,052400,코나아이,A-Base-Premium,3,3.277144167427428,5.587229190421892,8,10.0,52.0,-3.2937365010799136,False
2023,2023-09-19,052400,코나아이,A-Base-Premium,3,12.785094700295044,17.37722611980572,12,10.0,52.0,-15.034482758620694,False
2025,2025-04-03,052400,코나아이,Pension-SELL,2,4.8632047146281066,9.106529209621993,7,11.23,53.0,13.858267716535444,True
2025,2025-06-04,052400,코나아이,Pension-SELL,2,5.738003844474563,6.306306306306306,7,11.23,53.0,3.5593220338983045,True
2025,2025-06-05,052400,코나아이,Pension-SELL,2,6.20836017310735,16.422764227642276,12,11.23,53.0,-20.11173184357542,False
2025,2025-10-27,052400,코나아이,A-Base-Premium,3,7.096361426960771,10.756972111553784,12,10.0,52.0,-17.985611510791365,False
2021,2021-03-04,052690,한전기술,A-Base-Premium,3,4.648317619401374,8.21529745042493,10,10.0,52.0,20.418848167539277,True
2021,2021-04-02,052690,한전기술,A-Base-Premium,3,5.509596756305344,12.364425162689804,12,10.0,52.0,48.26254826254826,True
2021,2021-04-06,052690,한전기술,A-Base-Premium,3,3.1105897103292985,7.518796992481203,8,10.0,52.0,17.48251748251748,True
2021,2021-04-14,052690,한전기술,A-Base-Premium,3,3.021220120696768,12.939297124600637,10,10.0,52.0,15.558698727015564,True
2021,2021-04-20,052690,한전기술,A-Base-Premium,3,3.0049134936921065,14.933333333333335,10,10.0,52.0,21.57772621809744,True
2021,2021-04-22,052690,한전기술,A-Base-Premium,3,3.880256119154115,11.490329920364049,10,10.0,52.0,0.3061224489795844,True
2021,2021-07-06,052690,한전기술,A-Base-Premium,3,5.3463791756667725,10.3515625,12,10.0,52.0,-10.088495575221234,False
2021,2021-07-20,052690,한전기술,A-Base-Premium,3,5.189358201888984,12.021857923497267,12,10.0,52.0,-25.04065040650406,False
2021,2021-10-15,052690,한전기술,A-Base-Premium,3,4.907884132538883,13.001912045889103,11,10.0,52.0,70.0507614213198,True
2021,2021-11-04,052690,한전기술,A-Base-Premium,3,4.591329121605828,19.835841313269494,11,10.0,52.0,3.995433789954328,True
2022,2022-02-18,052690,한전기술,A-Base-Premium,3,3.95179065057793,15.343915343915343,10,10.0,52.0,-4.816513761467888,False
2022,2022-05-04,052690,한전기술,A-Base-Premium,3,5.229951472946789,6.683804627249357,10,10.0,52.0,-11.927710843373497,False
2022,2022-08-25,052690,한전기술,Pension-SELL,2,3.524859921749968,10.80332409972299,10,11.23,53.0,-29.875,False
2022,2022-11-01,052690,한전기술,Pension-SELL,2,7.784872724441826,14.973262032085561,12,11.23,53.0,-6.04651162790698,False
2022,2022-11-03,052690,한전기술,Pension-SELL,2,6.64512009260908,11.403508771929824,12,11.23,53.0,-3.937007874015752,False
2023,2023-03-08,052690,한전기술,A-Base-Premium,3,5.225257294665763,7.70440251572327,11,10.0,52.0,5.109489051094895,True
2023,2023-04-17,052690,한전기술,A-Base-Premium,3,6.294653765766348,10.35386631716907,12,10.0,52.0,-20.546318289786225,False
2024,2024-01-05,052690,한전기술,Pension-SELL,2,3.2531902216045667,5.32258064516129,8,11.23,53.0,1.8376722817764255,True
2025,2025-04-18,052690,한전기술,A-Base-Premium,3,3.344203012579657,6.473594548551959,8,10.0,52.0,-0.6399999999999961,False
2025,2025-06-05,052690,한전기술,A-Base-Premium,3,7.13618257469303,8.7667161961367,11,10.0,52.0,22.26775956284153,True
2025,2025-06-12,052690,한전기술,A-Base-Premium,3,8.39122721119439,15.0,12,10.0,52.0,2.229654403567438,True
2025,2025-06-13,052690,한전기술,A-Base-Premium,3,4.87522892559355,14.773980154355016,11,10.0,52.0,-12.680115273775217,False
2025,2025-08-21,052690,한전기술,A-Base-Premium,3,3.9819097710915865,12.823397075365579,10,10.0,52.0,-13.160518444666003,False
2025,2025-10-15,052690,한전기술,Pension-SELL,2,3.9570309004206137,7.803790412486064,9,11.23,53.0,-2.171664943123064,False
2025,2025-10-21,052690,한전기술,A-Base-Premium,3,5.548984354593728,6.0,9,10.0,52.0,-16.415094339622637,False
2023,2023-01-05,055550,신한지주,A-Base-Premium,3,3.300419238084797,6.621621621621622,8,10.0,52.0,3.802281368821303,True
2021,2021-02-17,056080,유진로봇,A-Base-Premium,3,3.7137186982220336,29.078014184397162,10,10.0,52.0,-19.41391941391941,False
2022,2022-03-25,056080,유진로봇,A-Base-Premium,3,5.631450858082941,7.250755287009064,9,10.0,52.0,-2.2535211267605604,False
2022,2022-09-20,056080,유진로봇,A-Base-Premium,3,4.101129651820247,6.679764243614931,9,10.0,52.0,-23.38858195211786,False
2023,2023-03-03,056080,유진로봇,A-Base-Premium,3,9.117854611309092,12.7831715210356,12,10.0,52.0,0.5738880918221057,True
2023,2023-03-06,056080,유진로봇,A-Base-Premium,3,5.433357666024249,6.424581005586592,8,10.0,52.0,-8.530183727034125,False
2023,2023-11-28,056080,유진로봇,A-Base-Premium,3,3.498069768292217,14.337568058076226,10,10.0,52.0,-11.428571428571432,False
2024,2024-11-15,056080,유진로봇,A-Base-Premium,3,7.598606474374419,10.787671232876713,11,10.0,52.0,-5.71870170015456,False
2025,2025-01-02,056080,유진로봇,A-Base-Premium,3,12.43144600953967,11.24087591240876,12,10.0,52.0,7.874015748031504,True
2025,2025-02-18,056080,유진로봇,A-Base-Premium,3,4.66753718164522,7.932960893854749,8,10.0,52.0,-16.252587991718425,False
2025,2025-12-11,056080,유진로봇,A-Base-Premium,3,5.518331388680451,7.4583635047067345,10,10.0,52.0,,False
2025,2025-12-12,056080,유진로봇,A-Base-Premium,3,7.143526135298717,8.392056374119154,11,10.0,52.0,,False
2025,2025-09-12,056190,에스에프에이,A-Base-Premium,3,4.338556315855758,7.773109243697479,10,10.0,52.0,-5.263157894736848,False
2021,2021-03-18,060250,NHN KCP,A-Base-Premium,3,3.1533961996729984,9.002029769959405,9,10.0,52.0,7.398901337636943,True
2021,2021-04-13,060250,NHN KCP,A-Base-Premium,3,3.26735577100946,6.387623386484434,8,10.0,52.0,-7.818122342165523,False
2021,2021-06-18,060250,NHN KCP,A-Base-Premium,3,4.26170045164861,7.445229472184291,10,10.0,52.0,-8.106315963971934,False
2021,2021-09-17,060250,NHN KCP,A-Base-Premium,3,5.746697886297501,10.048231511254018,12,10.0,52.0,9.902499444215064,True
2021,2021-11-11,060250,NHN KCP,A-Base-Premium,3,5.229314578548402,11.480585976390271,12,10.0,52.0,-21.75499476920721,False
2023,2023-11-03,060250,NHN KCP,A-Base-Premium,3,7.42779315335284,8.816425120772948,11,10.0,52.0,36.18201997780244,True
2023,2023-11-24,060250,NHN KCP,S-Tactical,1,11.422102733811778,14.722536806342015,12,31.4,60.0,3.6525172754195534,True
2023,2023-11-27,060250,NHN KCP,Pension-SELL,2,7.201478689562481,10.069101678183614,12,11.23,53.0,-7.17488789237668,False
2024,2024-01-10,060250,NHN KCP,A-Base-Premium,3,6.94173930937774,11.028730305838739,12,10.0,52.0,-7.345575959933226,False
2024,2024-02-15,060250,NHN KCP,A-Base-Premium,3,3.670856118180781,9.57983193277311,8,10.0,52.0,3.067484662576692,True
2024,2024-12-11,060250,NHN KCP,A-Base-Premium,3,4.730516718762033,11.384217335058215,11,10.0,52.0,-15.331010452961667,False
2025,2025-07-09,060250,NHN KCP,A-Base-Premium,3,4.824644963012231,10.719530102790015,10,10.0,52.0,-0.066312997347484,False
2025,2025-07-11,060250,NHN KCP,Pension-SELL,2,6.056464471807189,13.392857142857142,12,11.23,53.0,-14.229471316085483,False
2025,2025-07-22,060250,NHN KCP,S-Tactical,1,3.572655569789484,15.531508593252704,9,31.4,60.0,-23.69146005509641,False
2025,2025-09-19,060250,NHN KCP,A-Base-Premium,3,7.836516230449719,12.90097629009763,12,10.0,52.0,-0.4323656578134605,False
2025,2025-09-26,060250,NHN KCP,A-Base-Premium,3,6.680444082918616,11.602209944751381,12,10.0,52.0,-21.138613861386133,False
2023,2023-02-28,060280,큐렉소,A-Base-Premium,3,10.382719589562704,7.003444316877153,11,10.0,52.0,26.18025751072961,True
2023,2023-03-17,060280,큐렉소,A-Base-Premium,3,6.253631297214201,13.451327433628318,12,10.0,52.0,-14.35257410296412,False
2023,2023-06-02,060280,큐렉소,A-Base-Premium,3,7.949142094879351,11.753902662993571,12,10.0,52.0,60.640920295809366,True
2023,2023-08-24,060280,큐렉소,A-Base-Premium,3,5.936781164469694,20.792079207920793,12,10.0,52.0,-29.508196721311474,False
2023,2023-11-29,060280,큐렉소,A-Base-Premium,3,6.655478615249163,6.862745098039216,8,10.0,52.0,6.708715596330284,True
2025,2025-01-02,060280,큐렉소,A-Base-Premium,3,5.688957678216656,14.842578710644677,12,10.0,52.0,30.28720626631853,True
2025,2025-10-02,060280,큐렉소,A-Base-Premium,3,7.12195276756671,7.476635514018691,11,10.0,52.0,32.28260869565218,True
2025,2025-10-10,060280,큐렉소,A-Base-Premium,3,4.960153723940129,6.794055201698514,9,10.0,52.0,12.027833001988064,True
2021,2021-05-10,060370,LS마린솔루션,A-Base-Premium,3,12.227618951786898,18.117343649258544,12,10.0,52.0,3.588973799126638,True
2023,2023-06-09,060370,LS마린솔루션,A-Base-Premium,3,3.413195898853052,6.99601593625498,8,10.0,52.0,3.529937444146558,True
2023,2023-07-24,060370,LS마린솔루션,A-Base-Premium,3,6.539938469878938,12.581877729257643,12,10.0,52.0,16.909090909090917,True
2023,2023-07-25,060370,LS마린솔루션,A-Base-Premium,3,10.34391628986136,11.894011406844106,12,10.0,52.0,3.0795370075395567,True
2024,2024-04-05,060370,LS마린솔루션,A-Base-Premium,3,8.412355351565452,11.454219030520646,12,10.0,52.0,5.841924398625431,True
2024,2024-04-22,060370,LS마린솔루션,A-Base-Premium,3,5.141415048420176,5.870165745856354,8,10.0,52.0,40.25875190258752,True
2024,2024-07-08,060370,LS마린솔루션,Pension-SELL,2,4.658933258259195,14.541238820801588,11,11.23,53.0,-16.34470792365529,False
2024,2024-07-10,060370,LS마린솔루션,Pension-SELL,2,6.12679658118543,14.823353120857588,12,11.23,53.0,-24.01244792450936,False
2025,2025-05-14,060370,LS마린솔루션,A-Base-Premium,3,3.805761072773397,9.232207549374781,8,10.0,52.0,35.91526693056595,True
2025,2025-10-23,060370,LS마린솔루션,Pension-SELL,2,3.522449360374586,6.595744680851063,7,11.23,53.0,4.590818363273463,True
2025,2025-10-28,060370,LS마린솔루션,A-Base-Premium,3,6.157783996987116,13.253012048192772,12,10.0,52.0,-6.737588652482273,False
2025,2025-12-12,060370,LS마린솔루션,A-Base-Premium,3,8.591599382756804,21.666666666666668,12,10.0,52.0,,False
2024,2024-11-06,062040,산일전기,A-Base-Premium,3,5.6144460902524544,12.655601659751037,12,10.0,52.0,15.10128913443831,True
2024,2024-11-08,062040,산일전기,A-Base-Premium,3,3.838024799106516,13.22463768115942,10,10.0,52.0,-6.399999999999995,False
2025,2025-01-15,062040,산일전기,A-Base-Premium,3,4.452129164482947,15.254237288135593,11,10.0,52.0,-8.210784313725494,False
2025,2025-01-31,062040,산일전기,Pension-SELL,2,5.778759856170578,5.401459854014599,7,11.23,53.0,-10.387811634349031,False
2025,2025-06-19,062040,산일전기,A-Base-Premium,3,3.1485112348409583,7.898089171974522,8,10.0,52.0,9.917355371900817,True
2025,2025-07-28,062040,산일전기,A-Base-Premium,3,3.363257139485788,9.775171065493646,9,10.0,52.0,4.630454140694562,True
2025,2025-10-16,062040,산일전기,A-Base-Premium,3,3.826873244314893,14.46280991735537,10,10.0,52.0,8.880866425992773,True
2025,2025-06-12,064400,LG씨엔에스,A-Base-Premium,3,12.537604013959188,11.742424242424242,12,10.0,52.0,37.28813559322033,True
2025,2025-06-13,064400,LG씨엔에스,A-Base-Premium,3,8.044304262177516,7.035175879396985,11,10.0,52.0,28.012519561815346,True
2025,2025-06-16,064400,LG씨엔에스,A-Base-Premium,3,6.361788069819731,10.232558139534884,12,10.0,52.0,8.016877637130793,True
2025,2025-12-04,064400,LG씨엔에스,A-Base-Premium,3,4.642155254479116,6.610169491525424,9,10.0,52.0,,False
2021,2021-07-22,064760,티씨케이,Pension-SELL,2,3.154153618982153,6.337662337662338,8,11.23,53.0,-19.10112359550562,False
2021,2021-11-19,064760,티씨케이,A-Base-Premium,3,3.5649087278658973,14.099429502852487,10,10.0,52.0,-0.2857142857142891,False
2024,2024-03-29,064760,티씨케이,A-Base-Premium,3,3.66944266495836,10.629251700680271,10,10.0,52.0,-4.38124519600307,False
2024,2024-06-14,064760,티씨케이,A-Base-Premium,3,4.435905341702923,8.936825885978427,10,10.0,52.0,-6.859971711456858,False
2025,2025-02-07,064760,티씨케이,Pension-SELL,2,3.715670068093086,5.153374233128835,6,11.23,53.0,-2.9171528588098017,False
2025,2025-07-29,064760,티씨케이,Pension-SELL,2,5.748682063994274,12.381951731374606,12,11.23,53.0,3.548085901027087,True
2025,2025-09-12,064760,티씨케이,A-Base-Premium,3,5.206034877642933,7.6138147566719,11,10.0,52.0,31.29102844638949,True
2021,2021-07-13,065350,신성델타테크,A-Base-Premium,3,3.134193769227888,8.38709677419355,8,10.0,52.0,13.988095238095234,True
2021,2021-08-09,065350,신성델타테크,Pension-SELL,2,5.6410153659247255,17.647058823529413,12,11.23,53.0,-6.75,False
2021,2021-12-17,065350,신성델타테크,Pension-SELL,2,3.241839128450186,5.607476635514018,7,11.23,53.0,12.684365781710904,True
2023,2023-10-10,065350,신성델타테크,A-Base-Premium,3,3.043957018534313,11.964285714285715,8,10.0,52.0,-46.889952153110045,False
2024,2024-07-08,065350,신성델타테크,A-Base-Premium,3,3.7862152227442953,8.414239482200648,8,10.0,52.0,-38.43283582089553,False
2024,2024-11-18,065350,신성델타테크,A-Base-Premium,3,5.787635099483156,12.585812356979407,12,10.0,52.0,102.84552845528454,True
2024,2024-11-22,065350,신성델타테크,A-Base-Premium,3,4.0190829734217735,16.2426614481409,11,10.0,52.0,75.4208754208754,True
2021,2021-03-25,066970,엘앤에프,Pension-SELL,2,3.241943338859794,10.730611296195864,10,11.23,53.0,36.74363280156732,True
2021,2021-07-13,066970,엘앤에프,A-Base-Premium,3,6.7291983295746665,13.613101330603888,12,10.0,52.0,6.576576576576576,True
2021,2021-09-13,066970,엘앤에프,A-Base-Premium,3,5.329125654223091,16.2015503875969,12,10.0,52.0,41.56104069379587,True
2021,2021-09-24,066970,엘앤에프,Pension-SELL,2,3.413918150003709,5.777777777777778,6,11.23,53.0,-1.8907563025210128,False
2022,2022-05-19,066970,엘앤에프,A-Base-Premium,3,4.6408081901214215,12.5,11,10.0,52.0,-6.317354143441101,False
2023,2023-02-28,066970,엘앤에프,Pension-SELL,2,3.838732683868677,5.64516129032258,5,11.23,53.0,10.114503816793883,True
2023,2023-07-19,066970,엘앤에프,Pension-SELL,2,5.791272474167754,14.814814814814813,12,11.23,53.0,-18.63799283154122,False
2023,2023-11-06,066970,엘앤에프,A-Base-Premium,3,4.962438734967991,9.191390343222803,9,10.0,52.0,0.2663825253063301,True
2023,2023-11-29,066970,엘앤에프,A-Base-Premium,3,3.3438932385372944,14.063556457065584,9,10.0,52.0,20.924718435091872,True
2024,2024-09-24,066970,엘앤에프,A-Base-Premium,3,4.195183599832943,10.548523206751055,11,10.0,52.0,-3.5305343511450427,False
2025,2025-01-14,066970,엘앤에프,Pension-SELL,2,3.0380755393589864,9.876543209876543,9,11.23,53.0,-6.966292134831464,False
2025,2025-05-28,066970,엘앤에프,Pension-SELL,2,3.1874805297429543,14.140386571719226,10,11.23,53.0,-11.764705882352944,False
2025,2025-07-11,066970,엘앤에프,A-Base-Premium,3,3.129745550756422,8.614232209737828,9,10.0,52.0,30.34482758620689,True
2025,2025-07-18,066970,엘앤에프,A-Base-Premium,3,3.8236162857820064,9.314586994727591,9,10.0,52.0,35.5305466237942,True
2025,2025-10-16,066970,엘앤에프,A-Base-Premium,3,3.68385423519166,20.4406364749082,10,10.0,52.0,43.90243902439024,True
2025,2025-10-17,066970,엘앤에프,A-Base-Premium,3,3.5388140396868817,8.71694417238002,9,10.0,52.0,20.270270270270263,True
2021,2021-02-08,067160,SOOP,A-Base-Premium,3,3.7637954011630823,8.47953216374269,9,10.0,52.0,3.0997304582210283,True
2021,2021-02-09,067160,SOOP,A-Base-Premium,3,4.025987177219128,13.21762349799733,11,10.0,52.0,-9.669811320754718,False
2021,2021-10-29,067160,SOOP,A-Base-Premium,3,3.501565799411132,7.82122905027933,9,10.0,52.0,7.9792746113989566,True
2022,2022-11-10,067160,SOOP,A-Base-Premium,3,6.651814114982935,18.911564625850342,12,10.0,52.0,0.9153318077803174,True
2023,2023-03-31,067160,SOOP,S-Tactical,1,5.666455179914801,8.717948717948717,11,31.4,60.0,-8.60849056603774,False
2023,2023-06-07,067160,SOOP,A-Base-Premium,3,5.663657986593766,7.792207792207792,11,10.0,52.0,-10.602409638554224,False
2023,2023-08-01,067160,SOOP,A-Base-Premium,3,5.648866524709643,12.51646903820817,12,10.0,52.0,-5.386416861826692,False
2023,2023-09-05,067160,SOOP,A-Base-Premium,3,3.620727732003681,8.523409363745499,9,10.0,52.0,-14.380530973451322,False
2023,2023-12-06,067160,SOOP,S-Tactical,1,11.384849612186256,28.90262751159196,12,31.4,60.0,18.4652278177458,True
2024,2024-01-08,067160,SOOP,Pension-SELL,2,4.823812627161567,8.81057268722467,9,11.23,53.0,13.25910931174088,True
