Strategy,Signals,Avg_Return_20D,Win_Rate_20D,Median_20D,Std_20D,Period,Track,Duration,N_Investors,Description
Retail_SELL,2464,2.5864672713815353,45.3327922077922,-1.7972354047092576,23.08041913805026,IS,A,20,1.0,
Foreign_BUY,2403,2.684400512672807,45.35996670828131,-1.8126888217522616,23.376908534567516,IS,A,20,1.0,
Foreign_SELL,1476,2.4941989958866304,45.46070460704607,-1.3667709646787762,22.33034106558885,IS,A,20,1.0,
FinInvest_BUY,2132,2.810262630341426,45.91932457786116,-1.4333393201167555,22.963749348482104,IS,A,20,1.0,
FinInvest_SELL,1747,2.370104305663139,44.76244991413852,-2.0106445890005875,23.00758699548967,IS,A,20,1.0,
Pension_BUY,2168,1.872607177722644,45.20295202952029,-1.6977977631730645,20.05829463793051,IS,A,20,1.0,
Pension_SELL,1711,3.5489420155340325,45.645821157218,-1.7600801216662298,26.197966171353876,IS,A,20,1.0,
Retail_BUY & Foreign_BUY,233,3.966836606601729,46.3519313304721,-1.7889087656529523,25.980612008535687,IS,A,20,2.0,
Retail_BUY & Foreign_SELL,1182,2.3982435396439223,45.346869712351946,-1.343988923002831,22.14267545388955,IS,A,20,2.0,
Retail_SELL & Foreign_BUY,2170,2.5467011532785957,45.25345622119816,-1.8368655026875458,23.082249833679924,IS,A,20,2.0,
Retail_SELL & Foreign_SELL,294,2.8799790954746594,45.91836734693878,-1.729023223246584,23.10411430521347,IS,A,20,2.0,
Retail_BUY & FinInvest_BUY,592,2.3864254166957175,46.11486486486486,-0.833256922794795,22.642797492903295,IS,A,20,2.0,
Retail_BUY & FinInvest_SELL,823,2.850829825654258,45.078979343863914,-1.9682059046177147,22.952435466230195,IS,A,20,2.0,
Retail_SELL & FinInvest_BUY,1540,2.9731922605221133,45.84415584415584,-1.6838561049087375,23.091162765327667,IS,A,20,2.0,
Retail_SELL & FinInvest_SELL,924,1.9419256228139052,44.48051948051948,-2.183778022923172,23.060580443681424,IS,A,20,2.0,
Retail_BUY & Pension_BUY,573,1.1149704130578326,43.63001745200698,-2.020202020202022,19.562333847900184,IS,A,20,2.0,
Retail_BUY & Pension_SELL,842,3.70560421201328,46.79334916864608,-1.0495347922945872,24.74447283657412,IS,A,20,2.0,
Retail_SELL & Pension_BUY,1595,2.1447864041508176,45.76802507836991,-1.6460905349794277,20.232610723886214,IS,A,20,2.0,
Retail_SELL & Pension_SELL,869,3.3971473441467768,44.533947065592635,-2.288984263233196,27.546660965377615,IS,A,20,2.0,
Foreign_BUY & FinInvest_BUY,1354,2.7643982633322697,45.420974889217135,-1.964912280701753,22.73842669591663,IS,A,20,2.0,
Foreign_BUY & FinInvest_SELL,1049,2.5811431681609753,45.28122020972354,-1.7889087656529523,24.18667427390329,IS,A,20,2.0,
Foreign_SELL & FinInvest_BUY,778,2.8900831353933505,46.7866323907455,-0.6664965294623348,23.365230500680575,IS,A,20,2.0,
Foreign_SELL & FinInvest_SELL,698,2.0529413160353,43.98280802292264,-2.3228169461046164,21.125149454105212,IS,A,20,2.0,
Foreign_BUY & Pension_BUY,1364,2.165336641831429,45.894428152492665,-1.560093126973383,19.809474848783548,IS,A,20,2.0,
Foreign_BUY & Pension_SELL,1039,3.365827961977562,44.65832531280077,-2.15384615384615,27.35854508924339,IS,A,20,2.0,
Foreign_SELL & Pension_BUY,804,1.3759865445828647,44.02985074626866,-1.9766175873882963,20.47636683364872,IS,A,20,2.0,
Foreign_SELL & Pension_SELL,672,3.8320603215536355,47.172619047619044,-0.9158072239768222,24.311958371441666,IS,A,20,2.0,
FinInvest_BUY & Pension_BUY,1284,2.372640425242322,45.794392523364486,-1.6838561049087375,20.7915080604761,IS,A,20,2.0,
FinInvest_BUY & Pension_SELL,848,3.472888705043371,46.10849056603774,-1.2283037651929174,25.907520639549798,IS,A,20,2.0,
FinInvest_SELL & Pension_BUY,884,1.1463145421850127,44.34389140271493,-1.7518230755856177,18.930911396234563,IS,A,20,2.0,
FinInvest_SELL & Pension_SELL,863,3.623673426074104,45.19119351100811,-2.1780573825183502,26.495071562517865,IS,A,20,2.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL,182,4.960346100517654,47.8021978021978,-1.4603927890669777,28.07954361659226,IS,A,20,3.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY,541,2.571670808946164,46.58040665434381,-0.6648416112632005,23.162947054274934,IS,A,20,3.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL,641,2.25187200658228,44.30577223088923,-2.120776419841841,21.26066204717455,IS,A,20,3.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY,1303,2.856105379514891,45.58710667689947,-1.7383348581884728,22.957129237294566,IS,A,20,3.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL,867,2.0817026448750293,44.7520184544406,-1.862464183381085,23.274570758686373,IS,A,20,3.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY,237,3.616923087325536,47.257383966244724,-0.8116883116883078,23.854139757297606,IS,A,20,3.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL,57,-0.1841564495895136,40.35087719298245,-4.298332945353211,19.57167789590807,IS,A,20,3.0,
Retail_BUY & Foreign_BUY & Pension_SELL,198,3.555862113018069,44.94949494949495,-1.9938570252745258,25.981334730754792,IS,A,20,3.0,
Retail_BUY & Foreign_SELL & Pension_BUY,538,0.7781892485529976,42.93680297397769,-2.2503594499908908,19.031585482091575,IS,A,20,3.0,
Retail_BUY & Foreign_SELL & Pension_SELL,644,3.751642931890689,47.36024844720497,-0.799543378995432,24.372317137812253,IS,A,20,3.0,
Retail_SELL & Foreign_BUY & Pension_BUY,1329,2.0566643705774594,45.67343867569601,-1.6460905349794277,19.61327325803954,IS,A,20,3.0,
Retail_SELL & Foreign_BUY & Pension_SELL,841,3.321087460305719,44.589774078478,-2.215657311669128,27.687518968547298,IS,A,20,3.0,
Retail_SELL & Foreign_SELL & Pension_BUY,266,2.585065286177107,46.2406015037594,-1.427879321735298,23.115782107046474,IS,A,20,3.0,
Retail_SELL & Foreign_SELL & Pension_SELL,28,5.6816602838014,42.857142857142854,-3.4479782408579407,23.22241374797465,IS,A,20,3.0,
Retail_BUY & FinInvest_BUY & Pension_SELL,343,3.501020612977289,47.23032069970846,-0.429193417459961,24.525039641232198,IS,A,20,3.0,
Retail_BUY & FinInvest_SELL & Pension_BUY,324,1.3177909575601332,42.901234567901234,-2.044491162229778,19.480880522070564,IS,A,20,3.0,
Retail_BUY & FinInvest_SELL & Pension_SELL,499,3.8462298121522474,46.49298597194389,-1.7889087656529523,24.9177539618241,IS,A,20,3.0,
Retail_SELL & FinInvest_BUY & Pension_BUY,1035,2.738701960945397,46.08695652173913,-1.6460905349794277,21.037493483606177,IS,A,20,3.0,
Retail_SELL & FinInvest_BUY & Pension_SELL,505,3.4537812903476612,45.34653465346535,-2.0044543429844075,26.829868838694694,IS,A,20,3.0,
Retail_SELL & FinInvest_SELL & Pension_BUY,560,1.0471031875751218,45.17857142857143,-1.622970474609203,18.622219055072097,IS,A,20,3.0,
Retail_SELL & FinInvest_SELL & Pension_SELL,364,3.3185755231812637,43.40659340659341,-3.1717008740034247,28.54846148193499,IS,A,20,3.0,
Foreign_BUY & FinInvest_BUY & Pension_SELL,528,3.0427329597028776,45.07575757575758,-2.0284268600579747,26.192491634632397,IS,A,20,3.0,
Foreign_BUY & FinInvest_SELL & Pension_BUY,538,1.5187489472663493,46.28252788104089,-1.1712873415001104,19.13173314170171,IS,A,20,3.0,
Foreign_BUY & FinInvest_SELL & Pension_SELL,511,3.699671721666473,44.22700587084149,-2.4060150375939893,28.535288485963434,IS,A,20,3.0,
Foreign_SELL & FinInvest_BUY & Pension_BUY,458,1.986982664153641,46.069868995633186,-1.1413296141329576,21.769728307610155,IS,A,20,3.0,
Foreign_SELL & FinInvest_BUY & Pension_SELL,320,4.182645684855186,47.8125,-0.33959163458724406,25.455143147114544,IS,A,20,3.0,
Foreign_SELL & FinInvest_SELL & Pension_BUY,346,0.5672113342839756,41.32947976878613,-2.6432219189516215,18.627071701262107,IS,A,20,3.0,
Foreign_SELL & FinInvest_SELL & Pension_SELL,352,3.5133463549158623,46.590909090909086,-2.028276386316663,23.255863641610105,IS,A,20,3.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL & Pension_SELL,147,4.643338498867944,46.25850340136054,-1.7660044150110354,28.578165164394054,IS,A,20,4.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY & Pension_SELL,292,4.038904558928836,48.28767123287671,-0.15868918553482153,25.691206981860617,IS,A,20,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_BUY,289,0.7154049802382627,41.522491349480966,-2.3929471032745564,18.46679945380347,IS,A,20,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_SELL,352,3.5133463549158623,46.590909090909086,-2.028276386316663,23.255863641610105,IS,A,20,4.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY & Pension_SELL,477,3.3230043263713407,45.492662473794546,-1.929824561403504,27.04231785200726,IS,A,20,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_BUY,503,1.1866296275719093,45.72564612326044,-1.261829652996849,18.526761106707443,IS,A,20,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_SELL,364,3.3185755231812637,43.40659340659341,-3.1717008740034247,28.54846148193499,IS,A,20,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_BUY,209,3.340307577749821,47.84688995215311,-0.6218905472636815,23.978434103545716,IS,A,20,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_SELL,28,5.6816602838014,42.857142857142854,-3.4479782408579407,23.22241374797465,IS,A,20,4.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL & Pension_BUY,57,-0.1841564495895136,40.35087719298245,-4.298332945353211,19.57167789590807,IS,A,20,4.0,
Retail_BUY,420,6.024695503221216,52.38095238095239,0.6264014183657518,25.36516105434058,OOS,A,20,1.0,
Retail_SELL,949,9.749985408548287,57.007376185458384,3.084223013048626,26.446571473924365,OOS,A,20,1.0,
Foreign_BUY,894,9.613591568276785,56.82326621923938,3.0985317399873424,26.39009822148826,OOS,A,20,1.0,
Foreign_SELL,475,6.712752425317449,53.26315789473684,1.4158363922391226,25.661871806534755,OOS,A,20,1.0,
FinInvest_BUY,766,9.086545224717694,56.39686684073107,2.518495026668588,25.595463919743427,OOS,A,20,1.0,
FinInvest_SELL,603,7.998034198891347,54.56053067993366,2.422907488986792,26.884155200599363,OOS,A,20,1.0,
Pension_BUY,829,8.135330959652533,55.85042219541616,2.2222222222222143,25.23247116771321,OOS,A,20,1.0,
Pension_SELL,540,9.331331293543117,55.18518518518518,3.079965939834217,27.54776300592288,OOS,A,20,1.0,
Retail_BUY & Foreign_BUY,55,0.3104641316628482,41.81818181818181,-0.6896551724137945,14.69325119214514,OOS,A,20,2.0,
Retail_BUY & Foreign_SELL,365,6.885744066058777,53.97260273972603,1.7505470459518555,26.51230015626141,OOS,A,20,2.0,
Retail_SELL & Foreign_BUY,839,10.223450935396889,57.80691299165673,3.571428571428581,26.873435988491583,OOS,A,20,2.0,
Retail_SELL & Foreign_SELL,110,6.138734708312129,50.90909090909091,0.3327821628760663,22.714924915169377,OOS,A,20,2.0,
Retail_BUY & FinInvest_BUY,176,7.981604445038406,52.84090909090909,0.6264014183657518,24.89210941544265,OOS,A,20,2.0,
Retail_BUY & FinInvest_SELL,244,4.613154627156359,52.04918032786885,0.6597395711183007,25.65903784818562,OOS,A,20,2.0,
Retail_SELL & FinInvest_BUY,590,9.416154677638971,57.45762711864407,2.9683015934006574,25.81311888336261,OOS,A,20,2.0,
Retail_SELL & FinInvest_SELL,359,10.29862087160259,56.26740947075209,3.2124352331606154,27.483700447632582,OOS,A,20,2.0,
Retail_BUY & Pension_BUY,208,4.028129091796652,52.40384615384615,0.49738558917327147,18.452004851719877,OOS,A,20,2.0,
Retail_BUY & Pension_SELL,212,7.98359085027928,52.358490566037744,1.1967195568993727,30.591306534711123,OOS,A,20,2.0,
Retail_SELL & Pension_BUY,621,9.511012100576888,57.00483091787439,2.659574468085113,27.000788695214194,OOS,A,20,2.0,
Retail_SELL & Pension_SELL,328,10.202431823945354,57.012195121951216,4.1201247307049105,25.398489506912767,OOS,A,20,2.0,
Foreign_BUY & FinInvest_BUY,514,9.955905405945982,58.17120622568094,3.356692422963714,26.241593805723642,OOS,A,20,2.0,
Foreign_BUY & FinInvest_SELL,380,9.150567061534765,55.00000000000001,2.9212764720699114,26.617296392456208,OOS,A,20,2.0,
Foreign_SELL & FinInvest_BUY,252,7.313326442371103,52.77777777777778,0.9325003982613044,24.178058623694817,OOS,A,20,2.0,
Foreign_SELL & FinInvest_SELL,223,6.034076854476548,53.81165919282511,1.8258426966292207,27.280755288440268,OOS,A,20,2.0,
Foreign_BUY & Pension_BUY,530,10.30302749132877,58.11320754716981,3.188867089030478,27.78082771934107,OOS,A,20,2.0,
Foreign_BUY & Pension_SELL,364,8.609742559437358,54.94505494505495,2.9993866285013326,24.225246660566558,OOS,A,20,2.0,
Foreign_SELL & Pension_BUY,299,4.292925736279944,51.83946488294314,0.4149377593360981,19.38617800447987,OOS,A,20,2.0,
Foreign_SELL & Pension_SELL,176,10.823707993625483,55.68181818181818,3.407167384049914,33.417128416903786,OOS,A,20,2.0,
FinInvest_BUY & Pension_BUY,449,8.39761892736571,54.78841870824054,1.6770186335403725,26.11184980805752,OOS,A,20,2.0,
FinInvest_BUY & Pension_SELL,317,10.062343040209937,58.67507886435332,4.360636417206831,24.85391133572741,OOS,A,20,2.0,
FinInvest_SELL & Pension_BUY,380,7.8254170188545995,57.10526315789474,2.918851935762479,24.18281348369083,OOS,A,20,2.0,
FinInvest_SELL & Pension_SELL,223,8.292180066218537,50.224215246636774,0.3911342894393765,31.006187238014064,OOS,A,20,2.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL,42,0.7802128586825435,45.23809523809524,-0.5324448469948895,16.253174057224953,OOS,A,20,3.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY,163,8.714452730981408,54.601226993865026,1.4958863126402375,25.635101675850894,OOS,A,20,3.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL,202,5.4101029156509135,53.46534653465347,1.7994461710096443,27.172905344674923,OOS,A,20,3.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY,501,10.24556645005877,58.88223552894212,3.589743589743599,26.488205979733475,OOS,A,20,3.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL,338,10.190670246504569,56.213017751479285,3.2366523991889995,27.474024017525192,OOS,A,20,3.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY,89,4.747218745253355,49.43820224719101,-0.3610108303249149,21.14976094757801,OOS,A,20,3.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL,21,12.036111885085031,57.14285714285714,2.2222222222222143,28.261554421173162,OOS,A,20,3.0,
Retail_BUY & Foreign_BUY & Pension_SELL,47,-0.20591748606133112,42.5531914893617,-0.6399999999999961,14.236987106637942,OOS,A,20,3.0,
Retail_BUY & Foreign_SELL & Pension_BUY,200,4.055486010036822,53.0,0.5777614662573982,18.5161312820445,OOS,A,20,3.0,
Retail_BUY & Foreign_SELL & Pension_SELL,165,10.31635989153994,55.15151515151515,3.0470914127423754,33.503348533434256,OOS,A,20,3.0,
Retail_SELL & Foreign_BUY & Pension_BUY,522,10.409676094478755,58.429118773946364,3.2366523991889995,27.90259823968398,OOS,A,20,3.0,
Retail_SELL & Foreign_BUY & Pension_SELL,317,9.916796257034955,56.782334384858046,3.688092729188619,25.12708755550832,OOS,A,20,3.0,
Retail_SELL & Foreign_SELL & Pension_BUY,99,4.772601950912515,49.494949494949495,-0.3610108303249149,21.12520757427454,OOS,A,20,3.0,
Retail_SELL & Foreign_SELL & Pension_SELL,11,18.433929524908663,63.63636363636363,9.070034443168762,32.64650896505797,OOS,A,20,3.0,
Retail_BUY & FinInvest_BUY & Pension_SELL,94,11.995312024887365,58.51063829787234,3.882411312329448,27.890189718955966,OOS,A,20,3.0,
Retail_BUY & FinInvest_SELL & Pension_BUY,126,4.449585707193306,56.34920634920635,2.5492122564480635,17.33905563537208,OOS,A,20,3.0,
Retail_BUY & FinInvest_SELL & Pension_SELL,118,4.78781296542199,47.45762711864407,-0.1574931808613289,32.344370996402695,OOS,A,20,3.0,
Retail_SELL & FinInvest_BUY & Pension_BUY,367,9.51860448610315,56.675749318801095,2.3809523809523725,27.16537778895999,OOS,A,20,3.0,
Retail_SELL & FinInvest_BUY & Pension_SELL,223,9.247548939045458,58.744394618834086,4.78723404255319,23.47684767396952,OOS,A,20,3.0,
Retail_SELL & FinInvest_SELL & Pension_BUY,254,9.500042000229888,57.48031496062992,3.4161490683229827,26.814677822864002,OOS,A,20,3.0,
Retail_SELL & FinInvest_SELL & Pension_SELL,105,12.230421189018466,53.333333333333336,3.013698630136985,29.08029532508226,OOS,A,20,3.0,
Foreign_BUY & FinInvest_BUY & Pension_SELL,225,8.194385670266364,56.888888888888886,3.584905660377369,22.43356480496418,OOS,A,20,3.0,
Foreign_BUY & FinInvest_SELL & Pension_BUY,241,9.074713558331721,56.84647302904564,3.260869565217384,26.48208232170431,OOS,A,20,3.0,
Foreign_BUY & FinInvest_SELL & Pension_SELL,139,9.282082847663789,51.798561151079134,1.9407558733401495,26.945750928566387,OOS,A,20,3.0,
Foreign_SELL & FinInvest_BUY & Pension_BUY,160,3.1058268471306265,46.875,-1.2356088930722264,19.297172858463863,OOS,A,20,3.0,
Foreign_SELL & FinInvest_BUY & Pension_SELL,92,14.630717042789325,63.04347826086957,5.250619281128355,29.605852724725164,OOS,A,20,3.0,
Foreign_SELL & FinInvest_SELL & Pension_BUY,139,5.659370500768367,57.55395683453237,2.66222961730449,19.46791342020499,OOS,A,20,3.0,
Foreign_SELL & FinInvest_SELL & Pension_SELL,84,6.654126654065085,47.61904761904761,-0.1273184572424812,36.8761244557948,OOS,A,20,3.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL & Pension_SELL,34,0.17692032289198784,47.05882352941176,-0.25094848308058193,16.06583166636134,OOS,A,20,4.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY & Pension_SELL,81,14.114231397069416,62.96296296296296,4.947916666666674,29.352050910350766,OOS,A,20,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_BUY,118,4.5245266950848935,57.6271186440678,2.698302308652245,17.375135682980282,OOS,A,20,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_SELL,84,6.654126654065085,47.61904761904761,-0.1273184572424812,36.8761244557948,OOS,A,20,4.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY & Pension_SELL,212,8.770897116194066,58.490566037735846,4.35387248609328,22.90756729688387,OOS,A,20,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_BUY,233,9.271469177989724,57.5107296137339,3.571428571428581,26.73241207904863,OOS,A,20,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_SELL,105,12.230421189018466,53.333333333333336,3.013698630136985,29.08029532508226,OOS,A,20,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_BUY,78,2.817041584019914,47.43589743589743,-0.9987957639697398,18.50039050709632,OOS,A,20,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_SELL,11,18.433929524908663,63.63636363636363,9.070034443168762,32.64650896505797,OOS,A,20,4.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL & Pension_BUY,21,12.036111885085031,57.14285714285714,2.2222222222222143,28.261554421173162,OOS,A,20,4.0,
Smart_Alignment,1364,2.165336641831429,45.894428152492665,-1.560093126973383,19.809474848783548,IS,B,20,,Foreign BUY AND Pension BUY
Retail_Exhaustion,2464,2.5864672713815353,45.3327922077922,-1.7972354047092576,23.08041913805026,IS,B,20,,Retail SELL
Handover,2436,2.5508903402042953,45.36124794745484,-1.7865284659108194,23.08116518255276,IS,B,20,,Retail SELL AND (Foreign OR Pension BUY)
Pension_SELL,1711,3.5489420155340325,45.645821157218,-1.7600801216662298,26.197966171353876,IS,B,20,,Pension SELL only
Smart_Alignment,530,10.30302749132877,58.11320754716981,3.188867089030478,27.78082771934107,OOS,B,20,,Foreign BUY AND Pension BUY
Retail_Exhaustion,949,9.749985408548287,57.007376185458384,3.084223013048626,26.446571473924365,OOS,B,20,,Retail SELL
Handover,938,9.648148110808451,56.929637526652456,2.9993866285013326,26.369714571437672,OOS,B,20,,Retail SELL AND (Foreign OR Pension BUY)
Pension_SELL,540,9.331331293543117,55.18518518518518,3.079965939834217,27.54776300592288,OOS,B,20,,Pension SELL only
Foreign_Z_gt2,735,3.279436781001581,46.666666666666664,-1.5859766277128595,22.81529312518345,IS,C,20,,Foreign 20D Z > 2.0
Retail_Z_lt_neg2,760,2.8842380921763775,46.578947368421055,-1.3164614683082498,22.325274601768722,IS,C,20,,Retail 20D Z < -2.0
Foreign_OR_Retail_Extreme,942,2.9268957700312916,46.28450106157113,-1.5594036334753036,22.70699223071848,IS,C,20,,Foreign 20D Z > 2 OR Retail 20D Z < -2
Foreign_Z_gt1,1364,2.752907966640402,44.13489736070381,-2.087963971816664,23.1662666783324,IS,C,20,,Foreign 20D Z > 1.0 (moderate)
Pension_Z_lt_neg1,599,4.35961064290582,44.073455759599334,-2.181208053691275,31.03163697753617,IS,C,20,,Pension 20D Z < -1.0
Foreign_Z_gt2,325,10.230975561308542,57.53846153846154,2.6604068857589924,26.69282964374712,OOS,C,20,,Foreign 20D Z > 2.0
Retail_Z_lt_neg2,360,10.70664928114995,56.388888888888886,2.6599906769220527,28.876614751062025,OOS,C,20,,Retail 20D Z < -2.0
Foreign_OR_Retail_Extreme,407,10.623908226097305,56.75675675675676,2.6694045174537884,28.14467384516815,OOS,C,20,,Foreign 20D Z > 2 OR Retail 20D Z < -2
Foreign_Z_gt1,602,9.879314197141907,56.810631229235874,2.9287557329592655,27.32944010028593,OOS,C,20,,Foreign 20D Z > 1.0 (moderate)
Pension_Z_lt_neg1,218,5.658815948811568,50.0,0.17985611510791255,29.427456776277914,OOS,C,20,,Pension 20D Z < -1.0
