Date,Open,High,Low,Close,Volume,Code,Name,Market,Volume_Ratio,Z_Score,Return_1D,Return_3D,Return_5D,Return_10D
2023-01-17,11700,13250,11700,12750,5947201,272210,한화시스템,KOSPI,7.938700142189635,7.36420274989341,-3.5294117647058822,-4.313725490196078,-0.5490196078431373,9.019607843137255
2023-06-19,14800,15500,14800,15360,3219736,272210,한화시스템,KOSPI,5.0694564608986115,3.962004706056005,-0.7161458333333333,-3.6458333333333335,-8.3984375,-5.078125
2023-07-11,15450,17720,15310,17220,15724665,272210,한화시스템,KOSPI,9.358208706069007,7.306598038818611,1.335656213704994,0.4645760743321719,-12.89198606271777,-10.91753774680604
2024-02-27,16580,18500,16580,17160,10392586,272210,한화시스템,KOSPI,5.861706110955017,6.002698947783064,0.8158508158508158,-3.5547785547785544,7.517482517482517,0.7575757575757576
2024-06-18,19500,22450,19350,21700,20346356,272210,한화시스템,KOSPI,8.726844467971826,6.177578007798929,-4.6082949308755765,-12.903225806451612,-13.732718894009215,-17.37327188940092
2024-11-07,19770,21500,19550,21200,14544325,272210,한화시스템,KOSPI,5.106948574415784,6.717625299371853,9.433962264150944,27.830188679245282,40.80188679245283,18.160377358490564
2023-05-30,114500,124900,113700,124900,3759591,066570,LG전자,KOSPI,5.136193261004859,6.051934139482845,-1.6813450760608486,-1.4411529223378703,0.6405124099279423,-0.16012810248198558
2024-05-28,97300,109500,97200,109300,6852467,066570,LG전자,KOSPI,8.087902139748763,7.330112112580002,1.0978956999085088,-4.117108874656908,-7.502287282708142,-7.959743824336687
2024-02-01,12530,13240,12530,13130,6650623,024110,기업은행,KOSPI,5.595610625229035,6.257297800364289,0.8377760853008377,1.0662604722010662,2.1325209444021325,6.778370144706779
2022-09-08,58500,58900,54100,55500,10139933,047810,한국항공우주,KOSPI,5.236659045228868,6.260332152836037,-4.324324324324325,-7.027027027027027,-11.891891891891893,-12.972972972972974
2024-07-30,55000,57400,54600,57100,4894151,047810,한국항공우주,KOSPI,5.6632903974896225,5.405666159949166,-0.17513134851138354,-3.327495621716287,-9.807355516637479,-2.1015761821366024
2022-06-15,168000,168500,139000,145000,4212828,352820,하이브,KOSPI,10.499279437905491,7.417966904013346,2.0689655172413794,3.103448275862069,-3.793103448275862,2.413793103448276
2022-06-16,148000,158000,139000,148000,2713956,352820,하이브,KOSPI,5.117040047898081,3.875342380629146,0.33783783783783783,1.0135135135135136,-5.743243243243244,-1.6891891891891893
2023-02-10,212500,218500,193800,195300,2102129,352820,하이브,KOSPI,6.402306028808305,7.127686432862087,-3.225806451612903,0.9728622631848439,-6.810035842293908,-6.1955965181771635
2023-11-07,212000,220000,208000,215500,3694893,352820,하이브,KOSPI,8.776175046889765,7.08346352368629,0.46403712296983757,-1.6241299303944314,-5.104408352668213,-7.5638051044083525
2023-03-24,16850,20600,16760,19940,28637405,042700,한미반도체,KOSPI,12.819918174292551,7.553905986636546,3.560682046138415,5.566700100300903,3.8114343029087263,2.5576730190571713
2023-05-19,21900,26450,21800,25950,26313254,042700,한미반도체,KOSPI,5.849381297130074,4.138911117591201,0.7707129094412332,2.312138728323699,4.624277456647398,-3.0828516377649327
2024-02-08,61200,78500,60400,78500,12397289,042700,한미반도체,KOSPI,7.667806832303803,7.196440066010846,3.1847133757961785,-3.821656050955414,-5.095541401273886,-1.019108280254777
2023-02-01,52300,52400,48100,48400,1016751,010120,LS ELECTRIC,KOSPI,6.672796379662873,7.132372020108689,1.2396694214876034,1.0330578512396695,3.512396694214876,1.6528925619834711
2023-07-25,93700,119000,89400,115500,3831894,010120,LS ELECTRIC,KOSPI,9.516660950386079,7.4530179537071914,-17.22943722943723,-12.554112554112553,-12.467532467532468,-11.515151515151516
2023-07-26,122400,137500,90300,95600,4662772,010120,LS ELECTRIC,KOSPI,7.405187171962397,5.826233281704661,-0.10460251046025104,10.564853556485355,15.481171548117153,9.623430962343097
2024-03-05,71600,80500,70800,77800,3241015,010120,LS ELECTRIC,KOSPI,9.916566295426943,7.5000543828176935,1.6709511568123392,1.7994858611825193,4.241645244215938,17.994858611825194
2023-02-27,94500,104000,93500,100000,1214064,000150,두산,KOSPI,7.2644286145957055,6.8660139238661975,1.0,1.5,6.5,-0.7000000000000001
2023-07-31,90100,113300,90000,106500,2126825,000150,두산,KOSPI,10.142439803219524,7.501025842655842,9.201877934272302,-0.9389671361502347,0.9389671361502347,1.971830985915493
2023-08-01,106500,118900,104700,116300,1825456,000150,두산,KOSPI,6.229873363808291,4.836872130409048,-5.503009458297506,-7.65262252794497,-5.674978503869303,-8.082545141874462
2023-09-11,120000,151800,118700,149100,4377384,000150,두산,KOSPI,9.895168339866615,6.369588053938472,-6.3044936284372906,-11.334674714956405,-12.072434607645874,-26.559356136820927
2023-09-12,153500,166600,134900,139700,4143875,000150,두산,KOSPI,6.4622855238956225,4.6660714913354004,-7.086614173228346,-4.151753758052971,-15.103793843951324,-20.186113099498925
2024-03-07,92900,110900,92100,107900,885618,000150,두산,KOSPI,6.53337312098335,6.769134868969995,3.0583873957367933,6.765523632993513,24.18906394810009,39.57367933271548
2024-03-15,132600,159000,130300,145000,1493630,000150,두산,KOSPI,5.07663833094252,5.675723530223559,11.724137931034482,0.5517241379310345,1.3793103448275863,7.241379310344828
2024-07-12,263500,263500,221000,237000,626925,000150,두산,KOSPI,5.0028169148956545,4.680073073185254,1.0548523206751055,-8.649789029535865,-13.080168776371309,-31.05485232067511
2022-11-30,83600,84700,83300,84100,1249488,003550,LG,KOSPI,6.050259032985486,6.842349452360533,0.5945303210463734,-3.9239001189060643,-6.658739595719382,-3.686087990487515
2023-03-10,80000,89000,79500,85900,1407001,003550,LG,KOSPI,5.193610424126094,7.020183748442843,2.7939464493597206,3.143189755529686,5.355064027939465,-3.3760186263096625
2023-05-31,31900,31950,31400,31550,6545416,030200,KT,KOSPI,5.000751211019779,6.095221127166994,-3.011093502377179,-2.218700475435816,-3.6450079239302693,-2.535657686212361
2024-11-08,43350,43700,40900,41100,4935193,030200,KT,KOSPI,5.8820971102810145,6.9248204821748836,8.02919708029197,3.64963503649635,0.9732360097323601,8.27250608272506
2023-03-31,115700,119600,115700,116000,2311735,018260,삼성에스디에스,KOSPI,11.201511989826388,7.520840397659238,0.8620689655172413,1.4655172413793103,0.08620689655172414,3.103448275862069
2023-05-31,125300,125400,123300,124300,776577,018260,삼성에스디에스,KOSPI,5.293493942396274,2.0459298782408775,0.4022526146419952,1.4481094127111827,1.5285599356395816,0.08045052292839903
2024-01-11,168500,170200,164100,166000,1948167,018260,삼성에스디에스,KOSPI,8.574210738498428,7.2122811594088505,2.3493975903614457,1.0240963855421688,0.42168674698795183,-5.1807228915662655
2023-11-30,51700,52200,50600,52200,6744768,017670,SK텔레콤,KOSPI,7.334671018902408,7.128371439448225,-3.065134099616858,-3.6398467432950192,-3.8314176245210727,-3.065134099616858
2023-11-08,181200,193900,180300,190800,945555,259960,크래프톤,KOSPI,6.078614966408846,6.495287698191115,0.0,1.6247379454926623,6.918238993710692,9.014675052410901
2024-04-23,243500,247000,232000,238000,1619683,259960,크래프톤,KOSPI,8.596858719332202,7.0663967213732715,0.8403361344537815,-3.571428571428571,0.6302521008403361,10.714285714285714
2024-08-13,317500,331000,305500,331000,1281466,259960,크래프톤,KOSPI,7.4641685647942255,6.654211496209187,0.1510574018126888,-1.812688821752266,2.56797583081571,0.3021148036253776
2023-01-31,104000,114300,103000,112000,230631,307950,현대오토에버,KOSPI,5.082065650316705,5.886977398714606,4.107142857142857,2.946428571428571,3.9285714285714284,7.5
2023-04-12,127100,132400,125800,128700,381290,307950,현대오토에버,KOSPI,5.429114944198113,5.329119673895723,-3.108003108003108,-2.797202797202797,-4.584304584304584,-3.108003108003108
2023-06-28,121300,133400,120800,132100,308705,307950,현대오토에버,KOSPI,5.306064921325584,3.666505766891598,5.1476154428463285,7.267221801665405,10.900832702498107,11.430734292202876
2023-06-29,131500,140000,130000,138900,498474,307950,현대오토에버,KOSPI,6.165455568680079,4.944443425510836,0.9359251259899208,5.03959683225342,8.92728581713463,5.471562275017998
2024-04-30,170000,173500,154000,154000,1092422,307950,현대오토에버,KOSPI,5.25234070388314,6.371740949835674,-1.5584415584415585,0.38961038961038963,-3.571428571428571,-3.766233766233766
2022-08-10,43850,47300,43850,46350,3262241,000720,현대건설,KOSPI,5.972047864752445,6.65909113303799,0.10787486515641855,0.9708737864077669,0.10787486515641855,1.4023732470334414
2023-06-26,42700,44400,40400,40800,8540029,000720,현대건설,KOSPI,9.276346418006392,7.500746386126697,-4.166666666666666,-7.4754901960784315,-5.0245098039215685,-12.132352941176471
2024-11-25,28400,28700,27400,27400,8404423,000720,현대건설,KOSPI,9.321628867112526,7.50174962745939,0.0,3.102189781021898,0.0,-12.043795620437956
2022-04-27,77800,84300,76600,82400,1558080,079550,LIG넥스원,KOSPI,5.403866236553023,4.313324699938495,-0.12135922330097086,3.762135922330097,4.0048543689320395,-6.796116504854369
2023-10-10,93900,96600,89000,91700,983331,079550,LIG넥스원,KOSPI,6.032342840737183,6.594437743002691,-0.6543075245365322,-2.399127589967285,-9.051254089422029,-4.252998909487459
2023-12-11,118000,128100,110400,128100,5475435,079550,LIG넥스원,KOSPI,13.184685308370707,7.463637517646333,4.29352068696331,-0.858704137392662,7.8064012490242005,1.9516003122560501
2023-12-12,126000,138000,124600,133600,4027572,079550,LIG넥스원,KOSPI,6.5980271145807405,4.345652913542567,-4.565868263473054,-2.619760479041916,3.293413173652695,-2.470059880239521
2024-06-17,179900,206500,177700,206500,1396562,079550,LIG넥스원,KOSPI,5.205908490416932,5.779117946740072,-2.9055690072639226,3.14769975786925,1.937046004842615,7.021791767554479
2022-08-12,22800,25450,22700,24650,6755787,047050,포스코인터내셔널,KOSPI,6.59336698665577,7.2761869987701715,1.4198782961460445,2.028397565922921,10.547667342799189,10.75050709939148
2022-11-04,21800,24700,21750,22850,3513041,047050,포스코인터내셔널,KOSPI,5.439547214463298,2.4081284020926117,1.5317286652078774,1.9693654266958425,-0.2188183807439825,-3.7199124726477026
2023-04-14,23450,27450,23300,26500,18318610,047050,포스코인터내셔널,KOSPI,12.11462949203644,7.560129843987078,14.339622641509434,17.92452830188679,5.471698113207547,1.1320754716981132
2023-04-17,27450,31500,27100,30300,17995784,047050,포스코인터내셔널,KOSPI,7.516887249535812,5.269012559266524,0.6600660066006601,-3.7953795379537953,-4.455445544554455,-7.095709570957095
2023-04-18,31850,34600,29950,30500,20199794,047050,포스코인터내셔널,KOSPI,5.976080523358518,4.646038180175973,2.459016393442623,-8.360655737704919,-9.836065573770492,-8.524590163934425
2023-12-27,56700,68900,56700,62300,10395130,047050,포스코인터내셔널,KOSPI,6.414604950279103,5.793856733126576,0.16051364365971107,-6.260032102728733,-6.5810593900481535,-12.841091492776885
2024-03-12,54700,61000,54700,60800,4483303,047050,포스코인터내셔널,KOSPI,6.396963623812618,2.4653538826651578,0.4934210526315789,-6.0855263157894735,-6.743421052631579,-8.881578947368421
2024-06-03,43100,53500,42950,51200,9276270,047050,포스코인터내셔널,KOSPI,11.439256706725715,6.799966933456464,-9.9609375,-6.93359375,4.8828125,30.078125
2024-06-04,49600,54200,46000,46100,5628047,047050,포스코인터내셔널,KOSPI,5.200040986476865,3.4272393974610464,3.2537960954446854,2.0607375271149677,18.655097613882862,34.70715835140998
2024-06-13,55800,67900,53800,65700,14677664,047050,포스코인터내셔널,KOSPI,5.927789207707473,5.765564698968146,3.95738203957382,1.36986301369863,-4.10958904109589,2.5875190258751903
2022-08-19,29500,30100,27150,28650,29537451,323410,카카오뱅크,KOSPI,10.168883969028636,7.273756949537959,-2.094240837696335,-1.2216404886561953,-1.9197207678883073,-9.773123909249563
2022-11-02,17650,20500,17650,20250,25181000,323410,카카오뱅크,KOSPI,5.599364357294104,4.658033739638879,-1.9753086419753085,1.2345679012345678,14.5679012345679,39.75308641975309
2022-12-22,26700,26800,26200,26350,131020654,323410,카카오뱅크,KOSPI,13.11532394328074,7.242086913367178,-4.743833017077799,-2.0872865275142316,-7.7798861480075905,3.225806451612903
2023-05-03,23650,25150,23600,24100,8238190,323410,카카오뱅크,KOSPI,5.05965346165239,5.34480575142466,-2.2821576763485476,2.6970954356846475,3.7344398340248963,3.5269709543568464
2023-08-01,26000,29650,25950,29650,11636331,323410,카카오뱅크,KOSPI,7.354665660285105,7.0355496895692875,-5.227655986509275,-3.204047217537943,-4.5531197301854975,-10.286677908937605
2024-01-11,27300,30800,27050,29700,12102465,323410,카카오뱅크,KOSPI,8.456862817304472,6.235751115206295,-1.0101010101010102,2.525252525252525,-4.040404040404041,-1.5151515151515151
2024-07-23,21450,23550,20000,20300,5426220,323410,카카오뱅크,KOSPI,6.556075735190707,6.007468375991133,0.49261083743842365,4.433497536945813,4.433497536945813,-3.054187192118227
2023-10-11,99000,111000,97000,107500,437725,039490,키움증권,KOSPI,6.641359026353781,5.937224823010972,-3.1627906976744184,-5.023255813953488,-5.488372093023256,-24.930232558139533
2023-10-23,81000,82900,76100,76300,1140503,039490,키움증권,KOSPI,8.967159682246525,6.948449857300717,1.5727391874180863,2.490170380078637,8.256880733944955,25.16382699868938
2024-02-01,96100,108200,96100,107600,300681,039490,키움증권,KOSPI,6.465361256341863,5.638045039995818,4.275092936802974,0.09293680297397769,1.20817843866171,13.197026022304833
2023-03-17,96100,96200,93900,95400,737401,005387,현대차2우B,KOSPI,6.3363366588887535,6.328234593457092,-3.039832285115304,-2.0964360587002098,-2.410901467505241,0.41928721174004197
2023-04-26,110100,114000,105300,113000,698011,005387,현대차2우B,KOSPI,6.869112018886809,4.8250977080114605,-0.4424778761061947,-1.238938053097345,-1.592920353982301,-1.592920353982301
2024-08-29,184000,194900,183100,189300,714276,005387,현대차2우B,KOSPI,5.20985449043205,5.6529220234910005,-2.271526677231907,-6.497622820919176,-9.931325937665083,-9.8256735340729
2022-06-08,93000,93000,85800,89500,8163862,377300,카카오페이,KOSPI,11.781399678185137,7.546278198001362,-1.2290502793296088,-14.63687150837989,-12.737430167597767,-24.022346368715084
2022-08-04,64900,74400,64800,73800,2902275,377300,카카오페이,KOSPI,6.055659423759075,2.070648574425186,-1.3550135501355014,0.6775067750677507,1.6260162601626018,-6.775067750677506
2022-10-07,46200,46250,40100,40100,2460493,377300,카카오페이,KOSPI,5.199642099617438,4.330415945652358,-9.351620947630924,-14.214463840399002,-13.715710723192021,-10.723192019950124
2022-11-11,47900,59700,47900,59700,7144703,377300,카카오페이,KOSPI,5.27073427626472,6.186159436702978,5.025125628140704,10.385259631490786,3.1825795644891124,-5.192629815745393
2022-11-14,59500,70900,58900,62700,9744228,377300,카카오페이,KOSPI,5.45206775770188,5.6982473933809095,3.0303030303030303,3.1897926634768736,-2.711323763955343,-14.354066985645932
2024-01-11,48500,60200,48400,58000,5043844,377300,카카오페이,KOSPI,12.64889113140859,7.459688743154885,-3.2758620689655173,-1.896551724137931,-8.620689655172415,-11.206896551724139
2024-03-06,41250,41800,39550,40150,3668299,377300,카카오페이,KOSPI,9.732343888271824,4.183067544678852,0.37359900373599003,2.1170610211706102,1.36986301369863,-4.10958904109589
2024-05-31,32400,32850,31000,31000,2321486,377300,카카오페이,KOSPI,6.275402490496958,3.796998244880032,-0.3225806451612903,-0.8064516129032258,-3.5483870967741935,-8.064516129032258
2024-12-02,25000,28350,24850,26800,2181029,377300,카카오페이,KOSPI,6.121834392687579,6.835609429585163,0.3731343283582089,6.7164179104477615,14.17910447761194,14.17910447761194
2024-12-04,26100,33200,25600,32950,7524169,377300,카카오페이,KOSPI,10.128473516231814,7.286008822810574,-13.201820940819422,-7.132018209408194,-7.7389984825493165,-12.291350531107739
2024-12-06,29150,32300,27850,30350,8161082,377300,카카오페이,KOSPI,6.327045993076525,5.243017601992618,0.8237232289950577,0.16474464579901155,10.214168039538714,-12.026359143327841
2023-08-14,161400,176900,159100,176900,856206,003230,삼양식품,KOSPI,8.114946722933189,6.478512121833408,-0.5087620124364047,2.5438100621820237,2.317693612210288,6.557377049180328
2024-05-20,487500,579000,487500,502000,676388,003230,삼양식품,KOSPI,5.6828917055531,6.895200852115302,-0.8964143426294822,-2.689243027888446,3.5856573705179287,16.93227091633466
2024-06-27,22200,23950,22150,23600,5780924,003490,대한항공,KOSPI,5.075715953371109,7.025010206543707,-1.4830508474576272,-3.1779661016949152,-3.6016949152542375,-5.720338983050848
2022-08-01,7273,7720,7244,7507,5364464,007660,이수페타시스,KOSPI,5.220282663976437,2.924822845371169,-1.2921273478087119,-2.8506727054748904,-5.181830291727721,-4.782203276941521
2023-01-30,7254,7429,6826,7420,11626031,007660,이수페타시스,KOSPI,7.668454912692242,6.638528727644285,0.7816711590296497,-1.7115902964959568,-1.7115902964959568,3.5309973045822103
2023-02-08,7730,8479,7711,8324,17808719,007660,이수페타시스,KOSPI,5.560840746564564,5.803864528170561,-4.78135511773186,-7.712638154733301,-4.084574723690534,-8.061028351753965
2023-02-24,8120,9802,8071,9161,48310603,007660,이수페타시스,KOSPI,6.088953982564181,6.615799325824807,-3.187424953607685,-7.6520030564348875,-2.2377469708547104,-8.819997816832222
2023-03-28,8898,10677,8771,10318,48690106,007660,이수페타시스,KOSPI,6.123615236220805,4.743841709444589,-2.830005815080442,-6.697034308974607,-3.585966272533437,-2.733087807714673
2023-05-22,10075,11378,9977,10785,27675185,007660,이수페타시스,KOSPI,6.0136211138727225,2.1247222985536993,0.08344923504867872,12.980992118683357,29.21650440426518,36.791840519239685
2023-05-25,11689,12515,11056,12185,47375866,007660,이수페타시스,KOSPI,6.795032902382176,4.297370514091689,9.183422240459581,16.75830939679934,18.276569552728763,47.96881411571604
2024-01-22,28348,33065,28202,33065,15816682,007660,이수페타시스,KOSPI,7.638546579976894,5.705278028687714,-9.556933313171028,-10.440042340843792,-15.587479207621351,-16.763949795856643
2024-03-04,30488,36517,29807,35691,18113107,007660,이수페타시스,KOSPI,6.441556582123796,5.112021300570015,4.9059987111596755,3.8160880894343117,1.4989773332212604,2.588887954946625
2024-03-05,36274,38414,35642,37442,18197491,007660,이수페타시스,KOSPI,5.00675199944489,4.210613482584236,1.8161423000908072,1.8161423000908072,-2.5986859676299345,-4.807435500240372
2024-05-16,44444,49404,43423,49404,19764109,007660,이수페타시스,KOSPI,5.994365921568625,3.37876937299994,-2.953202169864788,4.329608938547486,2.5584972876690144,-4.527973443445875
2024-12-03,22464,26354,21880,26014,24597885,007660,이수페타시스,KOSPI,6.4720972907220995,6.635350511122533,-1.8682248020296763,-11.21319289613285,-14.765126470362114,-0.1845160298300915
2023-07-21,57520,66133,57520,64124,3131810,000100,유한양행,KOSPI,9.25875640439865,7.448492575808275,-1.6421308714365916,-3.2842617428731833,3.4324122013598655,9.701515813112096
2024-06-03,70700,82300,70300,75000,4589831,000100,유한양행,KOSPI,6.944092625200435,6.235365021613154,4.666666666666667,9.066666666666666,1.0666666666666667,0.8
2024-07-05,79900,91500,79600,89500,5652055,000100,유한양행,KOSPI,6.15015848854253,5.3961518551509124,-2.346368715083799,-0.11173184357541899,6.033519553072626,6.592178770949721
2024-08-21,103000,109700,93800,94300,13922671,000100,유한양행,KOSPI,8.802216544448703,6.616441724080087,2.014846235418876,18.345705196182397,43.69034994697773,48.038176033934256
2024-08-23,95300,111400,95200,106600,14758372,000100,유한양행,KOSPI,5.554410511549142,4.8238459122314135,4.690431519699812,27.110694183864915,32.270168855534706,17.823639774859288
2022-07-29,25950,27950,25350,27550,1841974,000880,한화,KOSPI,7.443493609799849,6.904254708651783,0.9074410163339384,3.2667876588021776,3.0852994555353903,12.885662431941924
2022-11-24,29250,29250,28500,28700,5592890,000880,한화,KOSPI,11.9908556403796,7.418726029024279,-1.3937282229965158,0.5226480836236934,1.5679442508710801,-4.006968641114982
2023-04-19,26300,30250,26250,30150,1656580,000880,한화,KOSPI,6.531253683878932,7.3445082498186265,-2.155887230514096,-2.9850746268656714,-8.623548922056385,-10.11608623548922
2024-01-30,25800,27200,25700,26700,1558771,000880,한화,KOSPI,6.4856249905083345,6.588181440390226,2.0599250936329585,16.479400749063668,7.677902621722846,7.865168539325842
2024-02-01,26800,30750,26800,30000,3031422,000880,한화,KOSPI,7.2150027364878255,6.464167496956242,3.6666666666666665,-4.166666666666666,1.8333333333333333,1.0
2024-04-03,26750,31950,26650,28650,3339827,000880,한화,KOSPI,7.585940207883699,4.54848481407059,0.6980802792321117,2.7923211169284468,-3.8394415357766145,-8.37696335078534
2024-07-05,29000,29500,28450,29050,1686701,000880,한화,KOSPI,5.340291824121597,5.083503719529392,-1.2048192771084338,-0.6884681583476765,0.34423407917383825,0.34423407917383825
2024-12-05,28850,28900,27300,27450,5727591,000880,한화,KOSPI,11.116897046261666,7.558366052612541,1.092896174863388,0.36429872495446264,2.185792349726776,0.9107468123861567
2023-05-31,9720,9990,9670,9990,2671474,005940,NH투자증권,KOSPI,5.3856323678949884,4.715809300981969,-3.6036036036036037,-2.3023023023023024,-2.4024024024024024,-2.6026026026026026
2024-02-01,10480,11150,10480,11130,2893614,005940,NH투자증권,KOSPI,5.52745053785696,6.5838646912637175,1.4375561545372868,-0.7187780772686434,1.527403414195867,5.750224618149147
2024-12-20,151500,162000,151500,162000,663296,443060,HD현대마린솔루션,KOSPI,5.0782800964366075,3.771492873526638,-3.148148148148148,-1.1111111111111112,-0.3703703703703704,
2022-08-26,58400,60700,58100,60600,10800220,180640,한진칼,KOSPI,18.40804033187657,7.613377924187133,-2.9702970297029703,-12.871287128712872,-19.71947194719472,-31.51815181518152
2022-12-06,39450,40500,39450,39700,3387599,180640,한진칼,KOSPI,12.181506514353442,7.489123710022585,-0.3778337531486146,-3.5264483627204033,1.7632241813602016,-2.0151133501259446
2023-05-30,42950,52500,42250,46800,1067727,180640,한진칼,KOSPI,10.718783849850471,7.086621763360041,8.547008547008547,0.9615384615384616,3.311965811965812,3.5256410256410255
2023-05-31,45850,52800,45550,50800,1064837,180640,한진칼,KOSPI,7.139159153199638,5.133595529361826,-5.610236220472441,-3.4448818897637796,-4.52755905511811,-5.413385826771654
2023-09-15,45350,45350,42400,42900,428995,180640,한진칼,KOSPI,5.376160148779761,6.001683348505459,-1.048951048951049,-3.9627039627039626,-6.177156177156177,-3.9627039627039626
2023-09-19,42500,42500,41400,41450,785905,180640,한진칼,KOSPI,6.645968090423152,6.400725819994627,-0.6031363088057901,-2.8950542822677927,-2.0506634499396865,-0.24125452352231602
2023-12-20,63400,74500,63400,71800,624315,180640,한진칼,KOSPI,6.560856180092909,6.412747199047801,0.2785515320334262,-3.3426183844011144,1.392757660167131,8.495821727019498
2024-02-29,70600,70700,62200,63200,2642974,180640,한진칼,KOSPI,7.813611456883326,7.006864473870326,-6.012658227848101,-10.601265822784809,-9.81012658227848,-6.487341772151899
2024-08-16,67300,67900,65000,65000,316295,180640,한진칼,KOSPI,5.032573821133166,4.102629275060647,1.8461538461538463,-0.3076923076923077,3.076923076923077,5.6923076923076925
2023-02-03,34500,37000,34200,36650,1558517,161390,한국타이어앤테크놀로지,KOSPI,5.246152442741488,6.649170028033638,-3.0013642564802185,1.9099590723055935,2.046384720327422,2.592087312414734
2024-05-07,47200,48400,42150,43750,4852683,161390,한국타이어앤테크놀로지,KOSPI,8.743845528878648,7.468925464073988,0.6857142857142857,-1.7142857142857144,3.085714285714286,2.5142857142857142
2024-06-11,76200,81300,76000,80600,1990618,454910,두산로보틱스,KOSPI,5.63369750436759,2.310326871261433,6.9478908188585615,8.6848635235732,5.334987593052109,-0.8684863523573202
2024-06-12,81900,90800,81600,86200,5572168,454910,두산로보틱스,KOSPI,9.015422427840571,5.8034275753304545,-1.3921113689095126,-2.320185614849188,-8.700696055684455,-5.104408352668213
2024-07-12,95000,109300,92200,105700,15292160,454910,두산로보틱스,KOSPI,11.60042198634742,7.001534039890529,-11.542100283822137,-19.489120151371807,-20.624408703878903,-31.22043519394513
2024-10-21,66000,78200,66000,71600,3894355,454910,두산로보틱스,KOSPI,9.618335806647087,5.803407281476948,-5.167597765363128,-8.100558659217876,-4.608938547486034,-3.7709497206703912
2024-12-10,55000,56000,50200,52200,2421085,454910,두산로보틱스,KOSPI,5.137819122223492,3.486415552436098,-1.9157088122605364,0.19157088122605362,0.0,-1.532567049808429
2024-08-07,130700,134800,123200,124500,3345422,090430,아모레퍼시픽,KOSPI,6.726298994630597,7.061691942524796,-3.2128514056224895,-3.132530120481928,-5.301204819277109,-2.0883534136546187
2024-05-31,37250,37800,36100,36100,6925076,016360,삼성증권,KOSPI,11.03100802236188,7.502518032301265,1.3850415512465373,0.554016620498615,0.41551246537396125,0.8310249307479225
2023-07-25,93500,120100,93200,120100,2787246,006260,LS,KOSPI,7.175332318955661,6.62594305384576,-5.911740216486262,-6.411323896752706,-6.661115736885928,-4.24646128226478
2023-07-26,138000,151300,101200,113000,7566924,006260,LS,KOSPI,9.97848084114414,7.074530802055695,-0.4424778761061947,6.991150442477877,3.5398230088495577,5.3097345132743365
2024-06-12,255500,272000,251000,251000,1644960,011070,LG이노텍,KOSPI,6.211907477713532,6.62513280767195,-2.3904382470119523,4.183266932270916,5.577689243027888,8.764940239043826
2024-01-31,10120,10230,10080,10230,4986447,032640,LG유플러스,KOSPI,5.036350942400511,6.504314456620539,1.9550342130987293,1.7595307917888565,1.270772238514174,-0.7820136852394917
2024-02-01,32850,35000,32750,34900,651870,029780,삼성카드,KOSPI,7.336454199072518,6.776937908807773,-0.28653295128939826,-2.148997134670487,1.4326647564469914,5.157593123209169
2022-11-30,79800,83800,79600,83800,334492,005385,현대차우,KOSPI,5.746283079497304,7.0780749617426135,-1.9093078758949882,-4.77326968973747,-5.369928400954653,-4.176610978520286
2023-04-26,104300,108400,101100,107900,483520,005385,현대차우,KOSPI,6.56860134654154,6.828531057203713,-0.3707136237256719,0.5560704355885079,0.5560704355885079,1.6682113067655238
2023-03-28,14076,15601,14076,15038,11806307,034220,LG디스플레이,KOSPI,6.753787651701709,6.726358568952485,-1.2900651682404574,0.9841734273174625,-4.980715520680942,-4.48862880702221
2022-09-13,314598,314598,291955,293883,162613,128940,한미약품,KOSPI,5.894615883741078,5.680799006808918,-4.426251263257827,-6.885052895199791,-8.196799406566559,-23.934354828282004
2022-09-21,259194,264976,226433,227880,269317,128940,한미약품,KOSPI,5.788781906953301,6.026915143138698,1.268650166754432,-4.439617342460944,-2.9598911707916447,-2.325785501140951
2023-08-09,287471,323773,287471,319358,438355,128940,한미약품,KOSPI,5.357779080149432,6.609559644699672,1.5362070153244949,-1.382461062506654,-3.533025632675555,-8.295079503253403
2023-12-07,305621,333093,303169,321320,194406,128940,한미약품,KOSPI,5.128478400512832,4.218312178447667,0.15280717042200923,0.45811029503298895,1.679322793476908,0.3053031246109797
2024-10-18,323500,375000,321500,350500,464485,128940,한미약품,KOSPI,5.149261342598239,6.181398952424114,-1.4265335235378032,-9.12981455064194,-5.706134094151213,-12.553495007132668
2022-05-26,6450,6570,6090,6100,3520424,022100,포스코DX,KOSPI,7.3664279073640975,7.3412188380207954,-0.49180327868852464,1.8032786885245904,2.2950819672131146,-2.7868852459016393
2022-07-13,5000,6160,4975,5310,6962508,022100,포스코DX,KOSPI,10.812112564793987,6.775801246382057,1.3182674199623352,1.5065913370998116,3.5781544256120528,6.214689265536723
2022-11-30,6400,7630,6320,7020,16511619,022100,포스코DX,KOSPI,13.555383108291021,7.545639794375746,0.5698005698005698,-2.4216524216524213,-3.8461538461538463,-3.418803418803419
2023-01-31,7330,7330,6760,6780,8287867,022100,포스코DX,KOSPI,10.26108682228368,3.0565381182377704,-1.0324483775811208,-0.5899705014749262,-3.2448377581120944,-4.424778761061947
2023-03-28,6870,8750,6820,8640,58664395,022100,포스코DX,KOSPI,14.760450873082187,7.534325251965504,0.6944444444444444,9.953703703703704,11.11111111111111,23.03240740740741
